NORMALIZED_TIME, NORMALIZED_UNCERTAINTY
5.488049138736814103e-02,7.576910340878409977e-01
5.501402056349312397e-02,7.575154349448517399e-01
5.514754973961810691e-02,7.570073040151709121e-01
5.528107891574308985e-02,7.568339058748834169e-01
5.541460809186807279e-02,7.566642037970806589e-01
5.554813726799305573e-02,7.565020244888105427e-01
5.568166644411803867e-02,7.561888643381766695e-01
5.581519562024302161e-02,7.558760985684929157e-01
5.594872479636800455e-02,7.557153408818813034e-01
5.608225397249298749e-02,7.553938244041830119e-01
5.621578314861797043e-02,7.552285115952188654e-01
5.634931232474295337e-02,7.548868393248406861e-01
5.648284150086793631e-02,7.547142311324441799e-01
5.661637067699292619e-02,7.542114835621482882e-01
5.674989985311790913e-02,7.540379786774680237e-01
5.688342902924289207e-02,7.536942673468196574e-01
5.701695820536787501e-02,7.533507753488584147e-01
5.715048738149285795e-02,7.530043196939072425e-01
5.728401655761784089e-02,7.525035659100799412e-01
5.741754573374282383e-02,7.521638278613468342e-01
5.755107490986780677e-02,7.518169428552421429e-01
5.768460408599278971e-02,7.514622555578549523e-01
5.781813326211777265e-02,7.512748604859147417e-01
5.795166243824275559e-02,7.509194284169516953e-01
5.808519161436773853e-02,7.505672426100576944e-01
5.821872079049272147e-02,7.502033201870818013e-01
5.835224996661770441e-02,7.496801886795062542e-01
5.848577914274268735e-02,7.495001587023957246e-01
5.861930831886767029e-02,7.489880614575817885e-01
5.875283749499265323e-02,7.486364815351522761e-01
5.888636667111763617e-02,7.479110471500508561e-01
5.901989584724261911e-02,7.473730717174915661e-01
5.915342502336760899e-02,7.471894774121505822e-01
5.928695419949259193e-02,7.468338066338261472e-01
5.942048337561757487e-02,7.464913584395694857e-01
5.955401255174255781e-02,7.463158511381189353e-01
5.968754172786754075e-02,7.458142450486483499e-01
5.982107090399252369e-02,7.454818753098436668e-01
5.995460008011750663e-02,7.451408539893480398e-01
6.008812925624248957e-02,7.448124449611304154e-01
6.022165843236747251e-02,7.444932127568610891e-01
6.035518760849245545e-02,7.441752082971335724e-01
6.048871678461743839e-02,7.438368344551307132e-01
6.062224596074242133e-02,7.434914092178754874e-01
6.075577513686740427e-02,7.431465422917491459e-01
6.088930431299238721e-02,7.429746916694321968e-01
6.102283348911737015e-02,7.426512801461607749e-01
6.115636266524235309e-02,7.423311713508562448e-01
6.128989184136733603e-02,7.421702392298349382e-01
6.142342101749231897e-02,7.418530977973334384e-01
6.155695019361730191e-02,7.416906528354890726e-01
6.169047936974229179e-02,7.413580934934301814e-01
6.182400854586727473e-02,7.411937339503720246e-01
6.195753772199225767e-02,7.410206314150151741e-01
6.209106689811724061e-02,7.406982383974131112e-01
6.222459607424222355e-02,7.403783793207376895e-01
6.235812525036720649e-02,7.402164134394657591e-01
6.249165442649218943e-02,7.399117155274894664e-01
6.262518360261716543e-02,7.394387800155092227e-01
6.275871277874214837e-02,7.392772603489302652e-01
6.289224195486714519e-02,7.389492091683754760e-01
6.302577113099212813e-02,7.386317855374329167e-01
6.315930030711711107e-02,7.383204612725030591e-01
6.329282948324209401e-02,7.380161878882515181e-01
6.342635865936707695e-02,7.377225442036556835e-01
6.355988783549205989e-02,7.375662933836926172e-01
6.369341701161704283e-02,7.374114762699958137e-01
6.382694618774202577e-02,7.372589187722393689e-01
6.396047536386700871e-02,7.368077048569329213e-01
6.409400453999199165e-02,7.364921961073767065e-01
6.422753371611697459e-02,7.361853435901715148e-01
6.436106289224195753e-02,7.360344842575128332e-01
6.449459206836694047e-02,7.358764265508327407e-01
6.462812124449192341e-02,7.355803028951917177e-01
6.476165042061690635e-02,7.354310437412588941e-01
6.489517959674188929e-02,7.352810826713390702e-01
6.502870877286687223e-02,7.351311494716598061e-01
6.516223794899185517e-02,7.349782659270677199e-01
6.529576712511683811e-02,7.348239468476771563e-01
6.542929630124182105e-02,7.346679683087549151e-01
6.556282547736680399e-02,7.343566059249168054e-01
6.569635465349178693e-02,7.340343366944636072e-01
6.582988382961676987e-02,7.335332786667191352e-01
6.596341300574175281e-02,7.333596318459423280e-01
6.609694218186673575e-02,7.331890349995161538e-01
6.623047135799171869e-02,7.328599550496014414e-01
6.636400053411670164e-02,7.326952350306394912e-01
6.649752971024168458e-02,7.325278074776981896e-01
6.663105888636666752e-02,7.322049454868976293e-01
6.676458806249165046e-02,7.320429670241440645e-01
6.689811723861663340e-02,7.315798876411231388e-01
6.703164641474161634e-02,7.314192534240478993e-01
6.716517559086659928e-02,7.311128311383824352e-01
6.729870476699158222e-02,7.308014599047624182e-01
6.743223394311656516e-02,7.304737052375529505e-01
6.756576311924154810e-02,7.301527757027675980e-01
6.769929229536653104e-02,7.299913055729967404e-01
6.783282147149151398e-02,7.298293869145809909e-01
6.796635064761651079e-02,7.296731554867358360e-01
6.809987982374149373e-02,7.293752174287594370e-01
6.823340899986647667e-02,7.292236932164375407e-01
6.836693817599145961e-02,7.289187094640952047e-01
6.850046735211644255e-02,7.287506412172584103e-01
6.863399652824142549e-02,7.285853325680178294e-01
6.876752570436640843e-02,7.282637319528209030e-01
6.890105488049139137e-02,7.279507301831897870e-01
6.903458405661637431e-02,7.276386613365734002e-01
6.916811323274135725e-02,7.273349512736279054e-01
6.930164240886634019e-02,7.270239164257400466e-01
6.943517158499132313e-02,7.267122625599935493e-01
6.956870076111630607e-02,7.265513009933016741e-01
6.970222993724128902e-02,7.263842367136958966e-01
6.983575911336627196e-02,7.262184558719064764e-01
6.996928828949125490e-02,7.260523905137996614e-01
7.010281746561623784e-02,7.258871285573336163e-01
7.023634664174122078e-02,7.257255382641394359e-01
7.036987581786620372e-02,7.254151113753497526e-01
7.050340499399118666e-02,7.251004895554034047e-01
7.063693417011616960e-02,7.249442138281029235e-01
7.077046334624115254e-02,7.247856174341408275e-01
7.090399252236613548e-02,7.246289831741320464e-01
7.103752169849111842e-02,7.243130186489623590e-01
7.117105087461610136e-02,7.239956288515887461e-01
7.130458005074108430e-02,7.238455016811186082e-01
7.143810922686606724e-02,7.235459356365223638e-01
7.157163840299105018e-02,7.232513166959743112e-01
7.170516757911603312e-02,7.231028796013033721e-01
7.183869675524101606e-02,7.229541145220922393e-01
7.197222593136599900e-02,7.228025325075994045e-01
7.210575510749098194e-02,7.226483044119564880e-01
7.223928428361596488e-02,7.223611646703816946e-01
7.237281345974094782e-02,7.221934351102481386e-01
7.250634263586593076e-02,7.218633033966649348e-01
7.263987181199091370e-02,7.215468863877031458e-01
7.277340098811589664e-02,7.212387959027418693e-01
7.290693016424089345e-02,7.210809923027237112e-01
7.304045934036587640e-02,7.207663279939011680e-01
7.317398851649085934e-02,7.206041778280469767e-01
7.330751769261584228e-02,7.202972841721948516e-01
7.344104686874082522e-02,7.199930484972751898e-01
7.357457604486580816e-02,7.198441070085062066e-01
7.370810522099079110e-02,7.195491578831993973e-01
7.384163439711577404e-02,7.192649057427257242e-01
7.397516357324075698e-02,7.189790267424671644e-01
7.410869274936573992e-02,7.188365422492649648e-01
7.424222192549072286e-02,7.186977547972037694e-01
7.437575110161570580e-02,7.185543632417532578e-01
7.450928027774068874e-02,7.184168156561556717e-01
7.464280945386567168e-02,7.181305733472657105e-01
7.477633862999065462e-02,7.179837138737328317e-01
7.490986780611563756e-02,7.176964681592226114e-01
7.504339698224062050e-02,7.174056169647552439e-01
7.517692615836560344e-02,7.171197225614490689e-01
7.531045533449058638e-02,7.168383494695874658e-01
7.544398451061556932e-02,7.166915721724144150e-01
7.557751368674055226e-02,7.163926403356317696e-01
7.571104286286553520e-02,7.162366691628130333e-01
7.584457203899051814e-02,7.160779651411230962e-01
7.597810121511550108e-02,7.157654862096556325e-01
7.611163039124048402e-02,7.154681939150056014e-01
7.624515956736546696e-02,7.151794831232900496e-01
7.637868874349044990e-02,7.148911156293527025e-01
7.651221791961543284e-02,7.147462403127695652e-01
7.664574709574041578e-02,7.144698050834396019e-01
7.677927627186539872e-02,7.141914327763523307e-01
7.691280544799038166e-02,7.139016741242613096e-01
7.704633462411536460e-02,7.137555486032677310e-01
7.717986380024034754e-02,7.134739863562905571e-01
7.731339297636533048e-02,7.131887806138689223e-01
7.744692215249031342e-02,7.127414226747262882e-01
7.758045132861529636e-02,7.125846090688613410e-01
7.771398050474027930e-02,7.124231774849378862e-01
