NORMALIZED_TIME, VOLUME_PERCENT_ERROR
 0.392, 7.269
 0.392, 7.272
 0.392, 7.273
 0.392, 7.274
 0.393, 7.274
 0.393, 7.274
 0.393, 7.273
 0.393, 7.272
 0.393, 7.271
 0.393, 7.271
 0.393, 7.271
 0.394, 7.272
 0.394, 7.273
 0.394, 7.276
 0.394, 7.279
 0.394, 7.278
 0.394, 7.275
 0.394, 7.275
 0.394, 7.277
 0.395, 7.280
 0.395, 7.282
 0.395, 7.283
 0.395, 7.283
 0.395, 7.281
 0.395, 7.277
 0.395, 7.270
 0.396, 7.265
 0.396, 7.258
 0.396, 7.251
 0.396, 7.243
 0.396, 7.236
 0.396, 7.228
 0.396, 7.222
 0.396, 7.215
 0.397, 7.209
 0.397, 7.204
 0.397, 7.201
 0.397, 7.197
 0.397, 7.192
 0.397, 7.187
 0.397, 7.181
 0.398, 7.172
 0.398, 7.163
 0.398, 7.156
 0.398, 7.150
 0.398, 7.143
 0.398, 7.137
 0.398, 7.132
 0.398, 7.123
 0.399, 7.116
 0.399, 7.111
 0.399, 7.105
 0.399, 7.099
 0.399, 7.094
 0.399, 7.092
 0.399, 7.091
 0.400, 7.091
 0.400, 7.095
 0.400, 7.099
 0.400, 7.103
 0.400, 7.107
 0.400, 7.109
 0.400, 7.110
 0.400, 7.114
 0.401, 7.119
 0.401, 7.123
 0.401, 7.125
 0.401, 7.127
 0.401, 7.128
 0.401, 7.126
 0.401, 7.124
 0.402, 7.122
 0.402, 7.122
 0.402, 7.123
 0.402, 7.123
 0.402, 7.122
 0.402, 7.120
 0.402, 7.119
 0.402, 7.116
 0.403, 7.117
 0.403, 7.117
 0.403, 7.118
 0.403, 7.119
 0.403, 7.119
 0.403, 7.119
 0.403, 7.118
 0.404, 7.118
 0.404, 7.117
 0.404, 7.117
 0.404, 7.117
 0.404, 7.117
 0.404, 7.115
 0.404, 7.114
 0.404, 7.111
 0.405, 7.107
 0.405, 7.101
 0.405, 7.095
 0.405, 7.089
 0.405, 7.086
 0.405, 7.086
 0.405, 7.085
 0.406, 7.084
 0.406, 7.083
 0.406, 7.082
 0.406, 7.081
 0.406, 7.081
 0.406, 7.079
 0.406, 7.077
 0.406, 7.076
 0.407, 7.076
 0.407, 7.075
 0.407, 7.074
 0.407, 7.073
 0.407, 7.071
 0.407, 7.069
 0.407, 7.066
 0.408, 7.065
 0.408, 7.064
 0.408, 7.064
 0.408, 7.065
 0.408, 7.065
 0.408, 7.064
 0.408, 7.062
 0.408, 7.059
 0.409, 7.056
 0.409, 7.051
 0.409, 7.049
 0.409, 7.047
 0.409, 7.045
 0.409, 7.044
 0.409, 7.042
 0.410, 7.040
 0.410, 7.038
 0.410, 7.035
 0.410, 7.032
 0.410, 7.030
 0.410, 7.030
 0.410, 7.029
 0.410, 7.028
 0.411, 7.027
 0.411, 7.026
 0.411, 7.024
 0.411, 7.021
 0.411, 7.017
 0.411, 7.014
 0.411, 7.012
 0.412, 7.009
 0.412, 7.008
 0.412, 7.006
 0.412, 7.004
 0.412, 7.002
 0.412, 7.001
 0.412, 7.001
 0.412, 7.000
 0.413, 6.998
 0.413, 6.997
 0.413, 6.994
 0.413, 6.992
 0.413, 6.987
 0.413, 6.985
 0.413, 6.982
 0.414, 6.976
 0.414, 6.971
 0.414, 6.967
 0.414, 6.963
 0.414, 6.959
 0.414, 6.956
 0.414, 6.955
 0.414, 6.953
 0.415, 6.951
 0.415, 6.950
 0.415, 6.948
 0.415, 6.945
 0.415, 6.944
 0.415, 6.943
 0.415, 6.942
 0.416, 6.941
 0.416, 6.941
 0.416, 6.940
 0.416, 6.938
 0.416, 6.936
 0.416, 6.934
 0.416, 6.931
 0.416, 6.930
 0.417, 6.928
 0.417, 6.925
 0.417, 6.922
 0.417, 6.917
 0.417, 6.909
 0.417, 6.900
 0.417, 6.889
 0.418, 6.878
 0.418, 6.872
 0.418, 6.863
 0.418, 6.855
 0.418, 6.845
 0.418, 6.838
 0.418, 6.833
 0.418, 6.827
 0.419, 6.818
 0.419, 6.812
 0.419, 6.804
 0.419, 6.796
 0.419, 6.790
 0.419, 6.781
 0.419, 6.770
 0.420, 6.762
 0.420, 6.754
 0.420, 6.746
 0.420, 6.737
 0.420, 6.731
 0.420, 6.722
 0.420, 6.714
 0.420, 6.707
 0.421, 6.698
 0.421, 6.689
 0.421, 6.681
 0.421, 6.672
 0.421, 6.662
 0.421, 6.653
 0.421, 6.646
 0.422, 6.642
 0.422, 6.640
 0.422, 6.637
 0.422, 6.636
 0.422, 6.634
 0.422, 6.633
 0.422, 6.631
 0.422, 6.629
 0.423, 6.628
 0.423, 6.627
 0.423, 6.627
 0.423, 6.626
 0.423, 6.626
 0.423, 6.625
 0.423, 6.625
 0.424, 6.624
 0.424, 6.622
 0.424, 6.620
 0.424, 6.618
 0.424, 6.615
 0.424, 6.612
 0.424, 6.609
 0.424, 6.604
 0.425, 6.601
 0.425, 6.598
 0.425, 6.594
 0.425, 6.591
 0.425, 6.588
 0.425, 6.586
 0.425, 6.583
 0.426, 6.582
 0.426, 6.581
 0.426, 6.580
 0.426, 6.579
 0.426, 6.577
 0.426, 6.575
 0.426, 6.571
 0.426, 6.569
 0.427, 6.564
 0.427, 6.559
 0.427, 6.555
 0.427, 6.549
 0.427, 6.540
 0.427, 6.532
 0.427, 6.524
 0.428, 6.518
 0.428, 6.512
 0.428, 6.501
 0.428, 6.491
 0.428, 6.483
 0.428, 6.473
 0.428, 6.464
 0.428, 6.459
 0.429, 6.451
 0.429, 6.444
 0.429, 6.439
 0.429, 6.431
 0.429, 6.426
 0.429, 6.423
 0.429, 6.421
 0.430, 6.419
 0.430, 6.419
 0.430, 6.420
 0.430, 6.422
 0.430, 6.426
 0.430, 6.429
 0.430, 6.433
 0.430, 6.438
 0.431, 6.441
 0.431, 6.445
 0.431, 6.450
 0.431, 6.452
 0.431, 6.454
 0.431, 6.456
 0.431, 6.458
 0.432, 6.460
 0.432, 6.464
 0.432, 6.467
 0.432, 6.470
 0.432, 6.474
 0.432, 6.478
 0.432, 6.478
 0.433, 6.477
 0.433, 6.473
 0.433, 6.468
 0.433, 6.463
 0.433, 6.458
 0.433, 6.448
 0.433, 6.440
 0.433, 6.435
 0.434, 6.428
 0.434, 6.420
 0.434, 6.412
 0.434, 6.407
 0.434, 6.401
 0.434, 6.397
 0.434, 6.395
 0.435, 6.394
 0.435, 6.394
 0.435, 6.394
 0.435, 6.395
 0.435, 6.397
 0.435, 6.399
 0.435, 6.403
 0.435, 6.405
 0.436, 6.407
 0.436, 6.409
 0.436, 6.411
 0.436, 6.411
 0.436, 6.411
 0.436, 6.411
 0.436, 6.405
 0.437, 6.402
 0.437, 6.397
 0.437, 6.393
 0.437, 6.389
 0.437, 6.385
 0.437, 6.381
 0.437, 6.378
 0.437, 6.371
 0.438, 6.366
 0.438, 6.360
 0.438, 6.355
 0.438, 6.350
 0.438, 6.343
 0.438, 6.339
 0.438, 6.334
 0.439, 6.328
 0.439, 6.322
 0.439, 6.314
 0.439, 6.309
 0.439, 6.304
 0.439, 6.302
 0.439, 6.302
 0.439, 6.300
 0.440, 6.299
 0.440, 6.298
 0.440, 6.297
 0.440, 6.295
 0.440, 6.292
 0.440, 6.290
 0.440, 6.289
 0.441, 6.287
 0.441, 6.285
 0.441, 6.283
 0.441, 6.280
 0.441, 6.276
 0.441, 6.273
 0.441, 6.271
 0.441, 6.269
 0.442, 6.268
 0.442, 6.265
 0.442, 6.264
 0.442, 6.262
 0.442, 6.260
 0.442, 6.258
 0.442, 6.254
 0.443, 6.251
 0.443, 6.247
 0.443, 6.242
 0.443, 6.238
 0.443, 6.234
 0.443, 6.231
 0.443, 6.230
 0.443, 6.228
 0.444, 6.228
 0.444, 6.227
 0.444, 6.227
 0.444, 6.227
 0.444, 6.228
 0.444, 6.229
 0.444, 6.229
 0.445, 6.229
 0.445, 6.229
 0.445, 6.230
 0.445, 6.232
 0.445, 6.233
 0.445, 6.233
 0.445, 6.234
 0.445, 6.235
 0.446, 6.234
 0.446, 6.235
 0.446, 6.236
 0.446, 6.237
 0.446, 6.239
 0.446, 6.241
 0.446, 6.242
 0.447, 6.242
 0.447, 6.241
 0.447, 6.241
 0.447, 6.239
 0.447, 6.236
 0.447, 6.235
 0.447, 6.234
 0.447, 6.233
 0.448, 6.233
 0.448, 6.232
 0.448, 6.233
 0.448, 6.234
 0.448, 6.235
 0.448, 6.235
 0.448, 6.235
 0.449, 6.234
 0.449, 6.233
 0.449, 6.229
 0.449, 6.224
 0.449, 6.219
 0.449, 6.215
 0.449, 6.209
 0.449, 6.206
 0.450, 6.201
 0.450, 6.191
 0.450, 6.183
 0.450, 6.176
 0.450, 6.167
 0.450, 6.159
 0.450, 6.149
 0.451, 6.141
 0.451, 6.132
 0.451, 6.127
 0.451, 6.119
 0.451, 6.111
 0.451, 6.101
 0.451, 6.098
 0.451, 6.096
 0.452, 6.096
 0.452, 6.095
 0.452, 6.093
 0.452, 6.093
 0.452, 6.094
 0.452, 6.095
 0.452, 6.097
 0.453, 6.099
 0.453, 6.101
 0.453, 6.103
 0.453, 6.103
 0.453, 6.102
 0.453, 6.099
 0.453, 6.097
 0.453, 6.096
 0.454, 6.097
 0.454, 6.099
 0.454, 6.101
 0.454, 6.102
 0.454, 6.105
 0.454, 6.107
 0.454, 6.108
 0.455, 6.109
 0.455, 6.109
 0.455, 6.108
 0.455, 6.112
 0.455, 6.114
 0.455, 6.116
 0.455, 6.117
 0.455, 6.117
 0.456, 6.113
 0.456, 6.105
 0.456, 6.098
 0.456, 6.091
 0.456, 6.085
 0.456, 6.075
 0.456, 6.071
 0.457, 6.063
 0.457, 6.057
 0.457, 6.052
 0.457, 6.049
 0.457, 6.044
 0.457, 6.039
 0.457, 6.033
 0.457, 6.028
 0.458, 6.022
 0.458, 6.016
 0.458, 6.012
 0.458, 6.008
 0.458, 6.003
 0.458, 5.996
 0.458, 5.990
 0.459, 5.986
 0.459, 5.984
 0.459, 5.985
 0.459, 5.986
 0.459, 5.989
 0.459, 5.990
 0.459, 5.991
 0.459, 5.991
 0.460, 5.989
 0.460, 5.986
 0.460, 5.983
 0.460, 5.980
 0.460, 5.978
 0.460, 5.976
 0.460, 5.973
 0.461, 5.969
 0.461, 5.963
 0.461, 5.955
 0.461, 5.946
 0.461, 5.937
 0.461, 5.929
 0.461, 5.924
 0.461, 5.919
 0.462, 5.914
 0.462, 5.907
 0.462, 5.899
 0.462, 5.894
 0.462, 5.885
 0.462, 5.876
 0.462, 5.869
 0.463, 5.861
 0.463, 5.854
 0.463, 5.846
 0.463, 5.840
 0.463, 5.835
 0.463, 5.826
 0.463, 5.820
 0.463, 5.810
 0.464, 5.802
 0.464, 5.796
 0.464, 5.785
 0.464, 5.777
 0.464, 5.768
 0.464, 5.760
 0.464, 5.752
 0.465, 5.744
 0.465, 5.737
 0.465, 5.726
 0.465, 5.717
 0.465, 5.709
 0.465, 5.698
 0.465, 5.684
 0.465, 5.674
 0.466, 5.669
 0.466, 5.660
 0.466, 5.653
 0.466, 5.646
 0.466, 5.638
 0.466, 5.629
 0.466, 5.620
 0.467, 5.612
 0.467, 5.609
 0.467, 5.606
 0.467, 5.603
 0.467, 5.599
 0.467, 5.594
 0.467, 5.589
 0.467, 5.586
 0.468, 5.585
 0.468, 5.584
 0.468, 5.585
 0.468, 5.585
 0.468, 5.585
 0.468, 5.585
 0.468, 5.585
 0.469, 5.583
 0.469, 5.578
 0.469, 5.572
 0.469, 5.567
 0.469, 5.562
 0.469, 5.557
 0.469, 5.552
 0.469, 5.545
 0.470, 5.541
 0.470, 5.533
 0.470, 5.528
 0.470, 5.525
 0.470, 5.520
 0.470, 5.519
 0.470, 5.516
 0.471, 5.514
 0.471, 5.513
 0.471, 5.511
 0.471, 5.510
 0.471, 5.508
 0.471, 5.505
 0.471, 5.502
 0.471, 5.497
 0.472, 5.494
 0.472, 5.490
 0.472, 5.487
 0.472, 5.481
 0.472, 5.473
 0.472, 5.465
 0.472, 5.454
 0.473, 5.445
 0.473, 5.435
 0.473, 5.428
 0.473, 5.417
 0.473, 5.409
 0.473, 5.399
 0.473, 5.390
 0.473, 5.383
 0.474, 5.374
 0.474, 5.365
 0.474, 5.359
 0.474, 5.354
 0.474, 5.346
 0.474, 5.337
 0.474, 5.329
 0.475, 5.322
 0.475, 5.315
 0.475, 5.308
 0.475, 5.296
 0.475, 5.284
 0.475, 5.275
 0.475, 5.264
 0.475, 5.259
 0.476, 5.246
 0.476, 5.236
 0.476, 5.228
 0.476, 5.212
 0.476, 5.202
 0.476, 5.193
 0.476, 5.186
 0.477, 5.181
 0.477, 5.177
 0.477, 5.171
 0.477, 5.164
 0.477, 5.156
 0.477, 5.151
 0.477, 5.146
 0.478, 5.141
 0.478, 5.138
 0.478, 5.132
 0.478, 5.127
 0.478, 5.122
 0.478, 5.119
 0.478, 5.114
 0.478, 5.107
 0.479, 5.100
 0.479, 5.091
 0.479, 5.083
 0.479, 5.074
 0.479, 5.067
 0.479, 5.053
 0.479, 5.045
 0.480, 5.031
 0.480, 5.021
 0.480, 5.014
 0.480, 5.001
 0.480, 4.992
 0.480, 4.979
 0.480, 4.973
 0.480, 4.961
 0.481, 4.954
 0.481, 4.945
 0.481, 4.933
 0.481, 4.924
 0.481, 4.914
 0.481, 4.908
 0.481, 4.900
 0.482, 4.895
 0.482, 4.891
 0.482, 4.886
 0.482, 4.880
 0.482, 4.876
 0.482, 4.871
 0.482, 4.865
 0.482, 4.860
 0.483, 4.852
 0.483, 4.844
 0.483, 4.834
 0.483, 4.824
 0.483, 4.815
 0.483, 4.810
 0.483, 4.798
 0.484, 4.791
 0.484, 4.782
 0.484, 4.774
 0.484, 4.767
 0.484, 4.757
 0.484, 4.744
 0.484, 4.734
 0.484, 4.726
 0.485, 4.717
 0.485, 4.707
 0.485, 4.693
 0.485, 4.682
 0.485, 4.671
 0.485, 4.659
 0.485, 4.650
 0.486, 4.642
 0.486, 4.634
 0.486, 4.626
 0.486, 4.622
 0.486, 4.614
 0.486, 4.611
 0.486, 4.608
 0.486, 4.604
 0.487, 4.599
 0.487, 4.593
 0.487, 4.588
 0.487, 4.583
 0.487, 4.576
 0.487, 4.566
 0.487, 4.561
 0.488, 4.553
 0.488, 4.543
 0.488, 4.533
 0.488, 4.520
 0.488, 4.512
 0.488, 4.505
 0.488, 4.499
 0.488, 4.493
 0.489, 4.482
 0.489, 4.476
 0.489, 4.471
 0.489, 4.465
 0.489, 4.460
 0.489, 4.455
 0.489, 4.447
 0.490, 4.442
 0.490, 4.436
 0.490, 4.430
 0.490, 4.421
 0.490, 4.411
 0.490, 4.399
 0.490, 4.389
 0.490, 4.378
 0.491, 4.365
 0.491, 4.357
 0.491, 4.348
 0.491, 4.339
 0.491, 4.327
 0.491, 4.316
 0.491, 4.306
 0.492, 4.299
 0.492, 4.291
 0.492, 4.284
 0.492, 4.275
 0.492, 4.265
 0.492, 4.257
 0.492, 4.249
 0.492, 4.243
 0.493, 4.236
 0.493, 4.228
 0.493, 4.221
 0.493, 4.217
 0.493, 4.211
 0.493, 4.207
 0.493, 4.204
 0.494, 4.202
 0.494, 4.199
 0.494, 4.195
 0.494, 4.192
 0.494, 4.189
 0.494, 4.187
 0.494, 4.183
 0.494, 4.177
 0.495, 4.171
 0.495, 4.166
 0.495, 4.162
 0.495, 4.157
 0.495, 4.152
 0.495, 4.146
 0.495, 4.142
 0.496, 4.136
 0.496, 4.130
 0.496, 4.126
 0.496, 4.123
 0.496, 4.120
 0.496, 4.117
 0.496, 4.115
 0.496, 4.112
 0.497, 4.109
 0.497, 4.107
 0.497, 4.105
 0.497, 4.102
 0.497, 4.098
 0.497, 4.095
 0.497, 4.091
 0.498, 4.085
 0.498, 4.082
 0.498, 4.079
 0.498, 4.076
 0.498, 4.075
 0.498, 4.073
 0.498, 4.073
 0.498, 4.072
 0.499, 4.073
 0.499, 4.074
 0.499, 4.076
 0.499, 4.078
 0.499, 4.079
 0.499, 4.081
 0.499, 4.082
 0.500, 4.083
 0.500, 4.083
 0.500, 4.083
 0.500, 4.082
 0.500, 4.080
 0.500, 4.079
 0.500, 4.076
 0.500, 4.073
 0.501, 4.069
 0.501, 4.065
 0.501, 4.062
 0.501, 4.060
 0.501, 4.060
 0.501, 4.059
 0.501, 4.057
 0.502, 4.053
 0.502, 4.048
 0.502, 4.044
 0.502, 4.039
 0.502, 4.034
 0.502, 4.032
 0.502, 4.028
 0.502, 4.022
 0.503, 4.019
 0.503, 4.014
 0.503, 4.011
 0.503, 4.005
 0.503, 4.000
 0.503, 3.994
 0.503, 3.991
 0.504, 3.989
 0.504, 3.988
 0.504, 3.987
 0.504, 3.987
 0.504, 3.987
 0.504, 3.988
 0.504, 3.988
 0.504, 3.988
 0.505, 3.989
 0.505, 3.990
 0.505, 3.991
 0.505, 3.992
 0.505, 3.993
 0.505, 3.993
 0.505, 3.992
 0.506, 3.990
 0.506, 3.987
 0.506, 3.985
 0.506, 3.982
 0.506, 3.978
 0.506, 3.975
 0.506, 3.973
 0.506, 3.970
 0.507, 3.968
 0.507, 3.967
 0.507, 3.964
 0.507, 3.960
 0.507, 3.957
 0.507, 3.953
 0.507, 3.948
 0.508, 3.943
 0.508, 3.937
 0.508, 3.930
 0.508, 3.922
 0.508, 3.914
 0.508, 3.910
 0.508, 3.901
 0.508, 3.895
 0.509, 3.889
 0.509, 3.885
 0.509, 3.880
 0.509, 3.876
 0.509, 3.871
 0.509, 3.867
 0.509, 3.864
 0.510, 3.861
 0.510, 3.857
 0.510, 3.854
 0.510, 3.851
 0.510, 3.849
 0.510, 3.845
 0.510, 3.841
 0.510, 3.837
 0.511, 3.829
 0.511, 3.824
 0.511, 3.821
 0.511, 3.814
 0.511, 3.804
 0.511, 3.798
 0.511, 3.792
 0.512, 3.786
 0.512, 3.780
 0.512, 3.777
 0.512, 3.773
 0.512, 3.771
 0.512, 3.768
 0.512, 3.766
 0.512, 3.764
 0.513, 3.762
 0.513, 3.759
 0.513, 3.757
 0.513, 3.755
 0.513, 3.752
 0.513, 3.749
 0.513, 3.747
 0.514, 3.744
 0.514, 3.741
 0.514, 3.738
 0.514, 3.736
 0.514, 3.734
 0.514, 3.733
 0.514, 3.731
 0.514, 3.730
 0.515, 3.729
 0.515, 3.729
 0.515, 3.729
 0.515, 3.730
 0.515, 3.731
 0.515, 3.733
 0.515, 3.735
 0.516, 3.736
 0.516, 3.738
 0.516, 3.740
 0.516, 3.741
 0.516, 3.742
 0.516, 3.742
 0.516, 3.742
 0.516, 3.743
 0.517, 3.743
 0.517, 3.743
 0.517, 3.744
 0.517, 3.745
 0.517, 3.745
 0.517, 3.746
 0.517, 3.747
 0.518, 3.747
 0.518, 3.749
 0.518, 3.750
 0.518, 3.751
 0.518, 3.753
 0.518, 3.754
 0.518, 3.755
 0.518, 3.755
 0.519, 3.754
 0.519, 3.754
 0.519, 3.752
 0.519, 3.750
 0.519, 3.748
 0.519, 3.745
 0.519, 3.742
 0.520, 3.740
 0.520, 3.737
 0.520, 3.735
 0.520, 3.732
 0.520, 3.729
 0.520, 3.727
 0.520, 3.725
 0.520, 3.722
 0.521, 3.717
 0.521, 3.713
 0.521, 3.711
 0.521, 3.705
 0.521, 3.700
 0.521, 3.697
 0.521, 3.694
 0.522, 3.692
 0.522, 3.687
 0.522, 3.683
 0.522, 3.681
 0.522, 3.677
 0.522, 3.675
 0.522, 3.672
 0.522, 3.671
 0.523, 3.668
 0.523, 3.666
 0.523, 3.663
 0.523, 3.660
 0.523, 3.657
 0.523, 3.655
 0.523, 3.652
 0.524, 3.650
 0.524, 3.649
 0.524, 3.648
 0.524, 3.648
 0.524, 3.648
 0.524, 3.648
 0.524, 3.648
 0.525, 3.650
 0.525, 3.650
 0.525, 3.651
 0.525, 3.652
 0.525, 3.654
 0.525, 3.655
 0.525, 3.655
 0.525, 3.656
 0.526, 3.656
 0.526, 3.657
 0.526, 3.658
 0.526, 3.659
 0.526, 3.659
 0.526, 3.660
 0.526, 3.659
 0.527, 3.658
 0.527, 3.656
 0.527, 3.653
 0.527, 3.649
 0.527, 3.646
 0.527, 3.643
 0.527, 3.639
 0.527, 3.635
 0.528, 3.633
 0.528, 3.629
 0.528, 3.628
 0.528, 3.626
 0.528, 3.624
 0.528, 3.621
 0.528, 3.619
 0.529, 3.617
 0.529, 3.616
 0.529, 3.614
 0.529, 3.613
 0.529, 3.613
 0.529, 3.613
 0.529, 3.614
 0.529, 3.615
 0.530, 3.616
 0.530, 3.618
 0.530, 3.619
 0.530, 3.620
 0.530, 3.620
 0.530, 3.622
 0.530, 3.624
 0.531, 3.625
 0.531, 3.627
 0.531, 3.629
 0.531, 3.630
 0.531, 3.631
 0.531, 3.632
 0.531, 3.634
 0.531, 3.636
 0.532, 3.638
 0.532, 3.641
 0.532, 3.644
 0.532, 3.648
 0.532, 3.652
 0.532, 3.655
 0.532, 3.657
 0.533, 3.660
 0.533, 3.665
 0.533, 3.669
 0.533, 3.674
 0.533, 3.678
 0.533, 3.683
 0.533, 3.686
 0.533, 3.689
 0.534, 3.690
 0.534, 3.690
 0.534, 3.691
 0.534, 3.692
 0.534, 3.693
 0.534, 3.695
 0.534, 3.695
 0.535, 3.696
 0.535, 3.697
 0.535, 3.698
 0.535, 3.699
 0.535, 3.699
 0.535, 3.700
 0.535, 3.701
 0.535, 3.702
 0.536, 3.702
 0.536, 3.702
 0.536, 3.703
 0.536, 3.705
 0.536, 3.707
 0.536, 3.711
 0.536, 3.715
 0.537, 3.720
 0.537, 3.724
 0.537, 3.730
 0.537, 3.737
 0.537, 3.741
 0.537, 3.744
 0.537, 3.750
 0.537, 3.756
 0.538, 3.761
 0.538, 3.764
 0.538, 3.766
 0.538, 3.770
 0.538, 3.774
 0.538, 3.778
 0.538, 3.783
 0.539, 3.788
 0.539, 3.791
 0.539, 3.793
 0.539, 3.794
 0.539, 3.794
 0.539, 3.794
 0.539, 3.792
 0.539, 3.789
 0.540, 3.784
 0.540, 3.781
 0.540, 3.777
 0.540, 3.774
 0.540, 3.770
 0.540, 3.767
 0.540, 3.761
 0.541, 3.758
 0.541, 3.754
 0.541, 3.751
 0.541, 3.748
 0.541, 3.746
 0.541, 3.744
 0.541, 3.742
 0.541, 3.742
 0.542, 3.742
 0.542, 3.747
 0.542, 3.749
 0.542, 3.754
 0.542, 3.757
 0.542, 3.762
 0.542, 3.766
 0.543, 3.769
 0.543, 3.773
 0.543, 3.775
 0.543, 3.778
 0.543, 3.782
 0.543, 3.785
 0.543, 3.787
 0.543, 3.789
 0.544, 3.790
 0.544, 3.791
 0.544, 3.791
 0.544, 3.791
 0.544, 3.791
 0.544, 3.791
 0.544, 3.790
 0.545, 3.787
 0.545, 3.786
 0.545, 3.787
 0.545, 3.789
 0.545, 3.790
 0.545, 3.792
 0.545, 3.795
 0.545, 3.796
 0.546, 3.799
 0.546, 3.802
 0.546, 3.804
 0.546, 3.805
 0.546, 3.805
 0.546, 3.807
 0.546, 3.810
 0.547, 3.811
 0.547, 3.812
 0.547, 3.813
 0.547, 3.812
 0.547, 3.812
 0.547, 3.812
 0.547, 3.811
 0.547, 3.809
 0.548, 3.807
 0.548, 3.806
 0.548, 3.805
 0.548, 3.804
 0.548, 3.802
 0.548, 3.800
 0.548, 3.799
 0.549, 3.799
 0.549, 3.800
 0.549, 3.802
 0.549, 3.805
 0.549, 3.808
 0.549, 3.810
 0.549, 3.814
 0.549, 3.818
 0.550, 3.823
 0.550, 3.828
 0.550, 3.833
 0.550, 3.838
 0.550, 3.841
 0.550, 3.843
 0.550, 3.843
 0.551, 3.843
 0.551, 3.843
 0.551, 3.843
 0.551, 3.841
 0.551, 3.840
 0.551, 3.838
 0.551, 3.835
 0.551, 3.830
 0.552, 3.826
 0.552, 3.822
 0.552, 3.819
 0.552, 3.817
 0.552, 3.813
 0.552, 3.810
 0.552, 3.809
 0.553, 3.807
 0.553, 3.810
 0.553, 3.816
 0.553, 3.823
 0.553, 3.828
 0.553, 3.832
 0.553, 3.835
 0.553, 3.840
 0.554, 3.845
 0.554, 3.850
 0.554, 3.853
 0.554, 3.855
 0.554, 3.858
 0.554, 3.861
 0.554, 3.862
 0.555, 3.861
 0.555, 3.859
 0.555, 3.855
 0.555, 3.852
 0.555, 3.850
 0.555, 3.848
 0.555, 3.846
 0.555, 3.845
 0.556, 3.844
 0.556, 3.844
 0.556, 3.845
 0.556, 3.847
 0.556, 3.851
 0.556, 3.852
 0.556, 3.851
 0.557, 3.851
 0.557, 3.849
 0.557, 3.848
 0.557, 3.846
 0.557, 3.844
 0.557, 3.842
 0.557, 3.839
 0.557, 3.837
 0.558, 3.835
 0.558, 3.833
 0.558, 3.830
 0.558, 3.826
 0.558, 3.822
 0.558, 3.818
 0.558, 3.815
 0.559, 3.812
 0.559, 3.809
 0.559, 3.809
 0.559, 3.812
 0.559, 3.815
 0.559, 3.818
 0.559, 3.822
 0.559, 3.826
 0.560, 3.831
 0.560, 3.836
 0.560, 3.843
 0.560, 3.850
 0.560, 3.855
 0.560, 3.859
 0.560, 3.864
 0.561, 3.871
 0.561, 3.876
 0.561, 3.880
 0.561, 3.883
 0.561, 3.885
 0.561, 3.885
 0.561, 3.883
 0.561, 3.879
 0.562, 3.874
 0.562, 3.870
 0.562, 3.866
 0.562, 3.863
 0.562, 3.861
 0.562, 3.857
 0.562, 3.854
 0.563, 3.852
 0.563, 3.850
 0.563, 3.848
 0.563, 3.845
 0.563, 3.844
 0.563, 3.846
 0.563, 3.849
 0.563, 3.850
 0.564, 3.851
 0.564, 3.851
 0.564, 3.850
 0.564, 3.850
 0.564, 3.851
 0.564, 3.852
 0.564, 3.853
 0.565, 3.856
 0.565, 3.857
 0.565, 3.859
 0.565, 3.860
 0.565, 3.860
 0.565, 3.861
 0.565, 3.861
 0.565, 3.862
 0.566, 3.862
 0.566, 3.862
 0.566, 3.862
 0.566, 3.862
 0.566, 3.862
 0.566, 3.862
 0.566, 3.861
 0.567, 3.861
 0.567, 3.861
 0.567, 3.862
 0.567, 3.863
 0.567, 3.863
 0.567, 3.863
 0.567, 3.862
 0.567, 3.862
 0.568, 3.862
 0.568, 3.862
 0.568, 3.864
 0.568, 3.865
 0.568, 3.864
 0.568, 3.863
 0.568, 3.859
 0.569, 3.859
 0.569, 3.858
 0.569, 3.859
 0.569, 3.859
 0.569, 3.858
 0.569, 3.857
 0.569, 3.857
 0.570, 3.856
 0.570, 3.856
 0.570, 3.858
 0.570, 3.858
 0.570, 3.858
 0.570, 3.857
 0.570, 3.857
 0.570, 3.856
 0.571, 3.856
 0.571, 3.855
 0.571, 3.855
 0.571, 3.855
 0.571, 3.851
 0.571, 3.847
 0.571, 3.844
 0.572, 3.842
 0.572, 3.840
 0.572, 3.836
 0.572, 3.832
 0.572, 3.829
 0.572, 3.827
 0.572, 3.825
 0.572, 3.823
 0.573, 3.818
 0.573, 3.813
 0.573, 3.808
 0.573, 3.803
 0.573, 3.798
 0.573, 3.794
 0.573, 3.790
 0.574, 3.789
 0.574, 3.789
 0.574, 3.790
 0.574, 3.793
 0.574, 3.799
 0.574, 3.805
 0.574, 3.811
 0.574, 3.816
 0.575, 3.822
 0.575, 3.830
 0.575, 3.838
 0.575, 3.846
 0.575, 3.852
 0.575, 3.854
 0.575, 3.863
 0.576, 3.869
 0.576, 3.871
 0.576, 3.872
 0.576, 3.871
 0.576, 3.871
 0.576, 3.871
 0.576, 3.874
 0.576, 3.883
 0.577, 3.889
 0.577, 3.896
 0.577, 3.901
 0.577, 3.907
 0.577, 3.914
 0.577, 3.919
 0.577, 3.926
 0.578, 3.936
 0.578, 3.943
 0.578, 3.948
 0.578, 3.955
 0.578, 3.961
 0.578, 3.968
 0.578, 3.974
 0.578, 3.976
