TIME, eR_1, eR_2, eR_3, Psi, eW_1, eW_2, eW_3, u_1, u_2, u_3, W_1, W_2, W_3, Wd_1, Wd_2, Wd_3, D_1, D_2, D_3, D_true_1, D_true_2, D_true_3, ang_con
1.322,-0.423,-0.174,0.790,1.365,-0.000,0.001,0.000,0.169,0.069,-0.316,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.862
1.328,-0.422,-0.174,0.790,1.365,-0.000,0.001,0.000,0.169,0.069,-0.316,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.874
1.331,-0.420,-0.174,0.791,1.363,-0.001,0.001,0.001,0.169,0.069,-0.317,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.871
1.333,-0.421,-0.174,0.791,1.362,-0.001,0.001,0.001,0.169,0.069,-0.317,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.810
1.335,-0.420,-0.174,0.792,1.360,-0.001,0.001,0.001,0.168,0.069,-0.317,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.732
1.346,-0.418,-0.175,0.793,1.358,-0.000,0.001,0.001,0.167,0.069,-0.318,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.739
1.354,-0.417,-0.174,0.793,1.358,-0.000,0.000,0.000,0.167,0.069,-0.317,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.713
1.358,-0.416,-0.174,0.794,1.355,-0.000,0.001,0.000,0.167,0.069,-0.318,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.596
1.360,-0.416,-0.174,0.794,1.353,-0.000,0.001,0.000,0.167,0.069,-0.318,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.544
1.367,-0.414,-0.174,0.795,1.352,-0.001,0.001,0.000,0.166,0.069,-0.318,-0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.549
1.372,-0.415,-0.174,0.796,1.350,-0.001,0.001,0.000,0.166,0.069,-0.318,-0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.430
1.384,-0.411,-0.174,0.797,1.347,-0.001,0.001,-0.000,0.165,0.069,-0.319,-0.001,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.437
1.390,-0.414,-0.173,0.797,1.345,-0.001,0.001,0.000,0.166,0.068,-0.319,-0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.205
1.395,-0.408,-0.173,0.800,1.338,-0.000,0.001,0.000,0.163,0.068,-0.320,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.102
1.399,-0.407,-0.173,0.801,1.336,-0.000,0.001,0.000,0.163,0.068,-0.321,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.039
1.411,-0.406,-0.173,0.802,1.334,-0.000,0.000,0.001,0.163,0.069,-0.321,-0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.968
1.420,-0.406,-0.173,0.802,1.333,-0.000,0.000,0.000,0.162,0.069,-0.321,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.949
1.429,-0.404,-0.173,0.803,1.332,-0.000,0.000,-0.000,0.162,0.069,-0.321,-0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.917
1.437,-0.401,-0.173,0.804,1.329,0.000,0.000,-0.000,0.160,0.069,-0.321,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.907
1.443,-0.401,-0.173,0.804,1.328,0.000,0.000,-0.000,0.160,0.069,-0.321,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.887
1.446,-0.399,-0.173,0.805,1.326,-0.000,0.000,-0.000,0.160,0.069,-0.322,-0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.822
1.451,-0.397,-0.174,0.806,1.325,-0.000,0.001,-0.000,0.159,0.069,-0.322,-0.000,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.822
1.454,-0.395,-0.173,0.807,1.323,-0.000,0.001,0.000,0.158,0.068,-0.323,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.823
1.467,-0.394,-0.173,0.807,1.322,-0.000,0.001,0.000,0.158,0.069,-0.323,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.835
1.474,-0.390,-0.174,0.809,1.320,-0.001,0.001,0.000,0.157,0.069,-0.324,-0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.897
1.481,-0.390,-0.174,0.809,1.319,-0.000,0.001,0.000,0.156,0.069,-0.324,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.801
1.486,-0.387,-0.174,0.810,1.317,0.000,0.000,0.000,0.155,0.069,-0.324,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.803
1.490,-0.384,-0.175,0.812,1.314,0.001,0.001,0.000,0.153,0.070,-0.325,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.777
1.492,-0.382,-0.174,0.812,1.313,0.001,0.001,0.000,0.152,0.069,-0.325,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.833
1.496,-0.379,-0.175,0.813,1.312,0.001,0.001,0.000,0.151,0.069,-0.325,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.856
1.510,-0.378,-0.175,0.813,1.312,-0.000,0.001,0.000,0.151,0.069,-0.325,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.902
1.518,-0.376,-0.175,0.814,1.310,-0.000,0.000,0.000,0.150,0.070,-0.326,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.921
1.527,-0.374,-0.174,0.815,1.306,-0.000,0.000,0.001,0.150,0.069,-0.327,-0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.772
1.532,-0.370,-0.174,0.816,1.305,-0.001,0.001,0.001,0.148,0.069,-0.327,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.841
1.537,-0.368,-0.173,0.816,1.305,-0.001,0.001,0.001,0.148,0.068,-0.327,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.902
1.547,-0.365,-0.174,0.818,1.303,-0.000,0.000,0.000,0.146,0.069,-0.327,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.945
1.551,-0.360,-0.174,0.819,1.300,-0.001,0.000,0.000,0.144,0.069,-0.328,-0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.933
1.553,-0.357,-0.174,0.820,1.298,-0.001,0.001,0.000,0.143,0.069,-0.328,-0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.957
1.558,-0.357,-0.174,0.820,1.299,-0.001,0.001,0.000,0.143,0.069,-0.328,-0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.999
1.567,-0.352,-0.173,0.822,1.297,-0.000,0.001,0.000,0.141,0.069,-0.329,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.026
1.575,-0.350,-0.173,0.822,1.296,-0.001,0.001,0.000,0.141,0.069,-0.329,-0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.027
1.582,-0.349,-0.172,0.822,1.295,-0.000,0.001,0.000,0.140,0.068,-0.329,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.038
1.589,-0.344,-0.171,0.824,1.294,-0.000,0.001,0.000,0.138,0.068,-0.330,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.142
1.595,-0.343,-0.171,0.824,1.293,0.000,0.001,0.001,0.137,0.068,-0.330,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.086
1.608,-0.343,-0.170,0.824,1.291,-0.000,0.001,0.001,0.138,0.067,-0.331,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.978
1.615,-0.334,-0.168,0.826,1.288,-0.001,0.000,0.001,0.134,0.067,-0.331,-0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.139
1.624,-0.333,-0.167,0.827,1.286,-0.001,0.001,0.000,0.134,0.066,-0.331,-0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.061
1.630,-0.334,-0.166,0.827,1.286,-0.001,0.001,0.000,0.134,0.066,-0.331,-0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.007
1.635,-0.330,-0.165,0.828,1.284,-0.001,0.001,0.000,0.132,0.065,-0.331,-0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.039
1.644,-0.330,-0.165,0.828,1.284,-0.000,0.001,0.001,0.132,0.065,-0.332,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.018
1.646,-0.329,-0.164,0.828,1.284,-0.000,0.001,0.001,0.132,0.065,-0.332,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.036
1.648,-0.327,-0.164,0.829,1.282,-0.000,0.001,0.001,0.131,0.065,-0.332,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.023
1.652,-0.322,-0.163,0.830,1.279,-0.001,0.000,-0.000,0.129,0.065,-0.332,-0.001,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.983
1.658,-0.319,-0.161,0.831,1.278,-0.000,0.000,-0.000,0.128,0.064,-0.332,-0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.009
1.666,-0.318,-0.161,0.831,1.278,0.001,0.000,0.000,0.127,0.064,-0.333,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.028
1.672,-0.315,-0.160,0.832,1.276,0.000,0.001,-0.000,0.126,0.063,-0.333,0.000,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,46.012
1.676,-0.315,-0.160,0.832,1.274,0.000,0.002,-0.000,0.126,0.063,-0.333,0.000,0.002,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.926
1.679,-0.310,-0.159,0.834,1.273,0.000,0.002,-0.000,0.124,0.063,-0.333,0.000,0.002,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.988
1.682,-0.309,-0.159,0.834,1.272,0.000,0.002,-0.000,0.124,0.062,-0.333,0.000,0.002,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.987
1.684,-0.310,-0.158,0.834,1.272,0.000,0.002,-0.000,0.124,0.062,-0.334,0.000,0.002,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.920
1.691,-0.309,-0.157,0.834,1.270,0.000,0.002,0.001,0.124,0.062,-0.334,0.000,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.840
1.703,-0.307,-0.156,0.835,1.269,-0.000,0.001,0.001,0.123,0.062,-0.335,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.849
1.706,-0.306,-0.155,0.835,1.268,-0.000,0.001,0.001,0.123,0.062,-0.335,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.841
1.715,-0.303,-0.155,0.836,1.268,-0.000,0.001,-0.000,0.121,0.061,-0.334,-0.000,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.883
1.730,-0.304,-0.154,0.835,1.268,-0.000,0.001,-0.000,0.122,0.061,-0.334,-0.000,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.862
1.736,-0.300,-0.155,0.837,1.265,-0.000,0.001,0.000,0.120,0.061,-0.335,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.853
1.739,-0.298,-0.153,0.838,1.263,-0.000,0.001,0.000,0.119,0.061,-0.335,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.775
1.743,-0.297,-0.153,0.837,1.265,0.000,0.001,0.000,0.119,0.061,-0.335,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.879
1.755,-0.295,-0.153,0.838,1.263,-0.000,0.001,0.001,0.118,0.061,-0.336,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.826
1.762,-0.293,-0.152,0.839,1.262,-0.000,0.000,0.001,0.117,0.061,-0.336,-0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.821
1.775,-0.292,-0.152,0.839,1.260,-0.000,0.001,0.001,0.117,0.060,-0.337,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.743
1.781,-0.290,-0.151,0.840,1.259,0.000,0.001,0.001,0.116,0.060,-0.337,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.760
1.785,-0.286,-0.150,0.840,1.258,0.000,0.001,0.001,0.114,0.060,-0.337,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.775
1.791,-0.286,-0.151,0.840,1.258,-0.000,0.001,0.000,0.114,0.060,-0.336,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.806
1.794,-0.282,-0.150,0.842,1.256,-0.000,0.001,0.000,0.113,0.059,-0.337,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.783
1.800,-0.279,-0.150,0.843,1.254,0.000,0.000,0.001,0.112,0.060,-0.337,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.747
1.811,-0.281,-0.149,0.842,1.254,-0.000,0.000,0.001,0.112,0.059,-0.337,-0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.699
1.817,-0.277,-0.148,0.843,1.253,-0.000,0.001,0.001,0.111,0.059,-0.338,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.752
1.829,-0.275,-0.147,0.843,1.252,-0.000,0.001,0.001,0.110,0.058,-0.338,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.764
1.831,-0.273,-0.146,0.844,1.250,-0.000,0.001,0.001,0.109,0.058,-0.338,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.687
1.834,-0.272,-0.146,0.844,1.250,-0.000,0.001,0.001,0.109,0.058,-0.338,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.705
1.838,-0.270,-0.146,0.845,1.249,-0.000,0.001,0.001,0.108,0.057,-0.338,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.721
1.841,-0.266,-0.146,0.845,1.249,0.000,0.001,0.000,0.106,0.058,-0.338,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.840
1.854,-0.267,-0.145,0.845,1.249,-0.000,0.001,0.000,0.107,0.057,-0.338,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.758
1.863,-0.263,-0.144,0.846,1.248,0.000,0.001,-0.000,0.105,0.057,-0.338,0.000,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.801
1.871,-0.262,-0.144,0.847,1.246,0.000,0.000,0.000,0.105,0.058,-0.339,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.742
1.875,-0.261,-0.144,0.847,1.246,-0.000,0.000,0.001,0.105,0.058,-0.339,-0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.715
1.881,-0.261,-0.143,0.847,1.245,-0.001,0.000,0.001,0.105,0.057,-0.339,-0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.711
1.884,-0.260,-0.143,0.847,1.246,-0.001,0.001,0.001,0.105,0.057,-0.339,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.757
1.896,-0.258,-0.142,0.848,1.244,-0.000,0.001,0.000,0.103,0.056,-0.339,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,45.714
