TIME, eR_1, eR_2, eR_3, Psi, eW_1, eW_2, eW_3, u_1, u_2, u_3, W_1, W_2, W_3, Wd_1, Wd_2, Wd_3, D_1, D_1, D_1, D_true_1, D_true_2, D_true_3, ang_con_1, ang_con_2, ang_con_3, ang_con_4
2.442,0.074,0.414,-1.100,1.648,0.562,0.022,2.029,-0.196,-0.178,-0.161,0.562,0.022,2.029,0.000,0.000,0.000,0.726,0.587,0.695,0.200,0.200,0.200,44.035,106.209,105.589,112.118
2.452,0.069,0.373,-1.123,1.626,0.569,0.073,2.066,-0.195,-0.177,-0.162,0.569,0.073,2.066,0.000,0.000,0.000,0.729,0.589,0.700,0.200,0.200,0.200,44.080,105.248,106.534,113.026
2.462,0.065,0.331,-1.146,1.603,0.575,0.126,2.101,-0.195,-0.176,-0.164,0.575,0.126,2.101,0.000,0.000,0.000,0.732,0.591,0.704,0.200,0.200,0.200,44.130,104.279,107.507,113.933
2.472,0.060,0.287,-1.167,1.579,0.582,0.181,2.135,-0.194,-0.175,-0.165,0.582,0.181,2.135,0.000,0.000,0.000,0.735,0.594,0.709,0.200,0.200,0.200,44.184,103.305,108.509,114.835
2.482,0.055,0.242,-1.186,1.555,0.588,0.239,2.167,-0.194,-0.174,-0.167,0.588,0.239,2.167,0.000,0.000,0.000,0.739,0.596,0.714,0.200,0.200,0.200,44.243,102.325,109.538,115.732
2.492,0.050,0.195,-1.203,1.530,0.595,0.298,2.197,-0.193,-0.173,-0.169,0.595,0.298,2.197,0.000,0.000,0.000,0.742,0.599,0.719,0.200,0.200,0.200,44.306,101.341,110.596,116.620
2.503,0.046,0.148,-1.218,1.504,0.601,0.359,2.225,-0.192,-0.172,-0.172,0.601,0.359,2.225,0.000,0.000,0.000,0.745,0.601,0.724,0.200,0.200,0.200,44.375,100.354,111.682,117.499
2.513,0.041,0.099,-1.230,1.477,0.607,0.422,2.251,-0.192,-0.171,-0.174,0.607,0.422,2.251,0.000,0.000,0.000,0.748,0.604,0.729,0.200,0.200,0.200,44.451,99.364,112.796,118.365
2.523,0.037,0.050,-1.241,1.450,0.613,0.486,2.274,-0.191,-0.171,-0.177,0.613,0.486,2.274,0.000,0.000,0.000,0.751,0.606,0.734,0.200,0.200,0.200,44.533,98.374,113.936,119.216
2.533,0.033,-0.000,-1.249,1.421,0.619,0.552,2.295,-0.190,-0.170,-0.180,0.619,0.552,2.295,0.000,0.000,0.000,0.755,0.609,0.740,0.200,0.200,0.200,44.622,97.383,115.104,120.050
2.543,0.029,-0.050,-1.254,1.393,0.624,0.618,2.313,-0.190,-0.170,-0.183,0.624,0.618,2.313,0.000,0.000,0.000,0.758,0.612,0.745,0.200,0.200,0.200,44.719,96.394,116.297,120.863
2.553,0.026,-0.101,-1.257,1.363,0.630,0.685,2.327,-0.189,-0.170,-0.186,0.630,0.685,2.327,0.000,0.000,0.000,0.761,0.615,0.750,0.200,0.200,0.200,44.824,95.408,117.516,121.653
2.563,0.022,-0.151,-1.257,1.333,0.635,0.752,2.339,-0.188,-0.170,-0.189,0.635,0.752,2.339,0.000,0.000,0.000,0.765,0.618,0.756,0.200,0.200,0.200,44.939,94.426,118.759,122.418
2.573,0.019,-0.200,-1.255,1.302,0.640,0.820,2.347,-0.188,-0.170,-0.193,0.640,0.820,2.347,0.000,0.000,0.000,0.768,0.621,0.761,0.200,0.200,0.200,45.064,93.449,120.026,123.153
2.583,0.017,-0.249,-1.249,1.271,0.644,0.886,2.352,-0.187,-0.170,-0.196,0.644,0.886,2.352,0.000,0.000,0.000,0.771,0.624,0.766,0.200,0.200,0.200,45.199,92.479,121.314,123.858
2.593,0.014,-0.297,-1.242,1.239,0.648,0.953,2.354,-0.187,-0.171,-0.200,0.648,0.953,2.354,0.000,0.000,0.000,0.774,0.627,0.772,0.200,0.200,0.200,45.346,91.517,122.624,124.528
2.603,0.012,-0.343,-1.231,1.207,0.652,1.018,2.352,-0.186,-0.172,-0.204,0.652,1.018,2.352,0.000,0.000,0.000,0.778,0.630,0.778,0.200,0.200,0.200,45.505,90.564,123.952,125.161
2.613,0.010,-0.388,-1.218,1.174,0.655,1.081,2.347,-0.186,-0.173,-0.207,0.655,1.081,2.347,0.000,0.000,0.000,0.781,0.634,0.783,0.200,0.200,0.200,45.677,89.622,125.298,125.755
2.623,0.009,-0.430,-1.203,1.142,0.658,1.143,2.338,-0.185,-0.174,-0.211,0.658,1.143,2.338,0.000,0.000,0.000,0.784,0.637,0.789,0.200,0.200,0.200,45.863,88.693,126.661,126.307
2.633,0.007,-0.471,-1.186,1.108,0.660,1.203,2.326,-0.185,-0.175,-0.214,0.660,1.203,2.326,0.000,0.000,0.000,0.788,0.641,0.795,0.200,0.200,0.200,46.064,87.776,128.037,126.815
2.643,0.007,-0.510,-1.167,1.075,0.662,1.260,2.311,-0.184,-0.177,-0.217,0.662,1.260,2.311,0.000,0.000,0.000,0.791,0.645,0.800,0.200,0.200,0.200,46.280,86.874,129.426,127.278
2.653,0.006,-0.545,-1.146,1.042,0.664,1.314,2.293,-0.184,-0.178,-0.220,0.664,1.314,2.293,0.000,0.000,0.000,0.794,0.648,0.806,0.200,0.200,0.200,46.511,85.987,130.824,127.693
2.663,0.006,-0.579,-1.123,1.008,0.665,1.365,2.272,-0.184,-0.180,-0.223,0.665,1.365,2.272,0.000,0.000,0.000,0.798,0.652,0.812,0.200,0.200,0.200,46.760,85.117,132.231,128.060
2.673,0.007,-0.609,-1.099,0.975,0.665,1.413,2.249,-0.184,-0.182,-0.226,0.665,1.413,2.249,0.000,0.000,0.000,0.801,0.656,0.818,0.200,0.200,0.200,47.025,84.264,133.644,128.377
2.683,0.007,-0.637,-1.074,0.942,0.665,1.457,2.223,-0.184,-0.184,-0.228,0.665,1.457,2.223,0.000,0.000,0.000,0.805,0.660,0.823,0.200,0.200,0.200,47.308,83.429,135.061,128.645
2.693,0.008,-0.662,-1.048,0.909,0.665,1.497,2.195,-0.184,-0.186,-0.230,0.665,1.497,2.195,0.000,0.000,0.000,0.808,0.665,0.829,0.200,0.200,0.200,47.608,82.613,136.480,128.863
2.703,0.010,-0.684,-1.022,0.876,0.664,1.534,2.165,-0.184,-0.188,-0.232,0.664,1.534,2.165,0.000,0.000,0.000,0.811,0.669,0.835,0.200,0.200,0.200,47.927,81.816,137.898,129.031
2.713,0.012,-0.703,-0.994,0.844,0.662,1.567,2.133,-0.184,-0.190,-0.234,0.662,1.567,2.133,0.000,0.000,0.000,0.815,0.673,0.840,0.200,0.200,0.200,48.263,81.039,139.314,129.150
2.723,0.014,-0.720,-0.967,0.812,0.660,1.597,2.101,-0.185,-0.191,-0.235,0.660,1.597,2.101,0.000,0.000,0.000,0.818,0.677,0.846,0.200,0.200,0.200,48.618,80.282,140.725,129.220
2.733,0.016,-0.733,-0.939,0.780,0.658,1.622,2.067,-0.185,-0.193,-0.236,0.658,1.622,2.067,0.000,0.000,0.000,0.821,0.682,0.852,0.200,0.200,0.200,48.991,79.546,142.129,129.244
2.743,0.019,-0.745,-0.912,0.749,0.655,1.644,2.032,-0.185,-0.195,-0.237,0.655,1.644,2.032,0.000,0.000,0.000,0.825,0.686,0.857,0.200,0.200,0.200,49.382,78.829,143.525,129.223
2.753,0.022,-0.754,-0.884,0.719,0.652,1.663,1.996,-0.185,-0.197,-0.237,0.652,1.663,1.996,0.000,0.000,0.000,0.828,0.691,0.863,0.200,0.200,0.200,49.790,78.134,144.909,129.158
2.763,0.025,-0.760,-0.857,0.689,0.649,1.678,1.961,-0.186,-0.199,-0.238,0.649,1.678,1.961,0.000,0.000,0.000,0.832,0.695,0.869,0.200,0.200,0.200,50.215,77.458,146.282,129.051
2.773,0.028,-0.765,-0.830,0.660,0.645,1.690,1.925,-0.186,-0.200,-0.238,0.645,1.690,1.925,0.000,0.000,0.000,0.835,0.700,0.874,0.200,0.200,0.200,50.657,76.803,147.639,128.905
2.783,0.032,-0.768,-0.803,0.632,0.640,1.699,1.889,-0.187,-0.202,-0.238,0.640,1.699,1.889,0.000,0.000,0.000,0.838,0.705,0.880,0.200,0.200,0.200,51.116,76.168,148.980,128.722
2.793,0.036,-0.768,-0.777,0.604,0.636,1.705,1.853,-0.187,-0.203,-0.238,0.636,1.705,1.853,0.000,0.000,0.000,0.842,0.709,0.885,0.200,0.200,0.200,51.590,75.553,150.303,128.503
2.803,0.040,-0.767,-0.751,0.577,0.631,1.709,1.817,-0.188,-0.204,-0.237,0.631,1.709,1.817,0.000,0.000,0.000,0.845,0.714,0.890,0.200,0.200,0.200,52.078,74.957,151.606,128.252
2.813,0.044,-0.765,-0.726,0.551,0.626,1.710,1.781,-0.188,-0.205,-0.237,0.626,1.710,1.781,0.000,0.000,0.000,0.848,0.719,0.896,0.200,0.200,0.200,52.581,74.380,152.886,127.970
2.823,0.049,-0.761,-0.701,0.525,0.620,1.709,1.746,-0.188,-0.207,-0.237,0.620,1.709,1.746,0.000,0.000,0.000,0.852,0.723,0.901,0.200,0.200,0.200,53.097,73.822,154.142,127.660
2.833,0.053,-0.756,-0.677,0.501,0.614,1.706,1.712,-0.189,-0.207,-0.236,0.614,1.706,1.712,0.000,0.000,0.000,0.855,0.728,0.906,0.200,0.200,0.200,53.625,73.282,155.371,127.325
2.843,0.058,-0.750,-0.653,0.477,0.608,1.700,1.678,-0.189,-0.208,-0.235,0.608,1.700,1.678,0.000,0.000,0.000,0.858,0.733,0.911,0.200,0.200,0.200,54.165,72.760,156.572,126.966
2.853,0.063,-0.743,-0.630,0.454,0.602,1.694,1.645,-0.190,-0.209,-0.235,0.602,1.694,1.645,0.000,0.000,0.000,0.862,0.738,0.916,0.200,0.200,0.200,54.716,72.256,157.741,126.585
2.863,0.068,-0.734,-0.608,0.432,0.596,1.685,1.612,-0.190,-0.210,-0.234,0.596,1.685,1.612,0.000,0.000,0.000,0.865,0.743,0.921,0.200,0.200,0.200,55.277,71.769,158.877,126.185
2.873,0.073,-0.725,-0.586,0.410,0.590,1.676,1.580,-0.191,-0.210,-0.233,0.590,1.676,1.580,0.000,0.000,0.000,0.868,0.747,0.926,0.200,0.200,0.200,55.847,71.298,159.974,125.768
2.883,0.078,-0.716,-0.565,0.390,0.583,1.665,1.548,-0.191,-0.211,-0.233,0.583,1.665,1.548,0.000,0.000,0.000,0.872,0.752,0.931,0.200,0.200,0.200,56.425,70.844,161.031,125.335
2.893,0.083,-0.705,-0.544,0.370,0.577,1.653,1.518,-0.191,-0.211,-0.232,0.577,1.653,1.518,0.000,0.000,0.000,0.875,0.757,0.936,0.200,0.200,0.200,57.011,70.405,162.044,124.888
2.903,0.088,-0.694,-0.523,0.351,0.570,1.640,1.488,-0.192,-0.212,-0.231,0.570,1.640,1.488,0.000,0.000,0.000,0.878,0.762,0.941,0.200,0.200,0.200,57.603,69.982,163.006,124.429
2.913,0.093,-0.683,-0.503,0.333,0.563,1.626,1.459,-0.192,-0.212,-0.230,0.563,1.626,1.459,0.000,0.000,0.000,0.882,0.766,0.946,0.200,0.200,0.200,58.201,69.573,163.914,123.960
2.923,0.098,-0.671,-0.484,0.315,0.556,1.611,1.430,-0.193,-0.212,-0.230,0.556,1.611,1.430,0.000,0.000,0.000,0.885,0.771,0.951,0.200,0.200,0.200,58.804,69.179,164.762,123.481
2.933,0.103,-0.659,-0.465,0.298,0.549,1.596,1.402,-0.193,-0.213,-0.229,0.549,1.596,1.402,0.000,0.000,0.000,0.888,0.776,0.955,0.200,0.200,0.200,59.411,68.800,165.542,122.995
2.943,0.108,-0.646,-0.446,0.282,0.542,1.580,1.375,-0.193,-0.213,-0.228,0.542,1.580,1.375,0.000,0.000,0.000,0.891,0.780,0.960,0.200,0.200,0.200,60.021,68.434,166.249,122.502
2.953,0.113,-0.633,-0.428,0.267,0.535,1.563,1.348,-0.194,-0.213,-0.228,0.535,1.563,1.348,0.000,0.000,0.000,0.895,0.785,0.965,0.200,0.200,0.200,60.635,68.081,166.874,122.004
2.963,0.119,-0.620,-0.410,0.252,0.529,1.546,1.322,-0.194,-0.213,-0.227,0.529,1.546,1.322,0.000,0.000,0.000,0.898,0.790,0.969,0.200,0.200,0.200,61.250,67.741,167.410,121.501
2.973,0.124,-0.607,-0.393,0.238,0.522,1.529,1.296,-0.194,-0.213,-0.227,0.522,1.529,1.296,0.000,0.000,0.000,0.901,0.794,0.974,0.200,0.200,0.200,61.867,67.414,167.850,120.995
2.983,0.129,-0.593,-0.376,0.224,0.515,1.511,1.271,-0.194,-0.213,-0.226,0.515,1.511,1.271,0.000,0.000,0.000,0.904,0.799,0.978,0.200,0.200,0.200,62.485,67.099,168.189,120.487
2.993,0.134,-0.580,-0.359,0.212,0.508,1.493,1.247,-0.195,-0.213,-0.225,0.508,1.493,1.247,0.000,0.000,0.000,0.908,0.803,0.983,0.200,0.200,0.200,63.103,66.796,168.421,119.977
3.003,0.139,-0.566,-0.343,0.200,0.501,1.475,1.223,-0.195,-0.213,-0.225,0.501,1.475,1.223,0.000,0.000,0.000,0.911,0.808,0.987,0.200,0.200,0.200,63.721,66.504,168.546,119.467
3.013,0.144,-0.552,-0.327,0.188,0.494,1.457,1.199,-0.195,-0.213,-0.224,0.494,1.457,1.199,0.000,0.000,0.000,0.914,0.813,0.992,0.200,0.200,0.200,64.338,66.224,168.565,118.957
3.023,0.149,-0.539,-0.311,0.177,0.487,1.439,1.176,-0.196,-0.213,-0.224,0.487,1.439,1.176,0.000,0.000,0.000,0.917,0.817,0.996,0.200,0.200,0.200,64.953,65.954,168.482,118.447
3.033,0.154,-0.525,-0.296,0.167,0.481,1.420,1.154,-0.196,-0.213,-0.223,0.481,1.420,1.154,0.000,0.000,0.000,0.920,0.822,1.000,0.200,0.200,0.200,65.567,65.695,168.304,117.938
3.043,0.159,-0.511,-0.280,0.157,0.474,1.402,1.132,-0.196,-0.213,-0.223,0.474,1.402,1.132,0.000,0.000,0.000,0.923,0.826,1.005,0.200,0.200,0.200,66.178,65.447,168.039,117.431
3.053,0.164,-0.497,-0.266,0.147,0.467,1.383,1.110,-0.196,-0.213,-0.222,0.467,1.383,1.110,0.000,0.000,0.000,0.927,0.830,1.009,0.200,0.200,0.200,66.787,65.208,167.696,116.926
3.063,0.168,-0.484,-0.251,0.139,0.461,1.364,1.089,-0.196,-0.213,-0.222,0.461,1.364,1.089,0.000,0.000,0.000,0.930,0.835,1.013,0.200,0.200,0.200,67.393,64.980,167.286,116.424
3.073,0.173,-0.470,-0.237,0.130,0.454,1.346,1.068,-0.197,-0.213,-0.222,0.454,1.346,1.068,0.000,0.000,0.000,0.933,0.839,1.017,0.200,0.200,0.200,67.995,64.760,166.819,115.924
3.083,0.178,-0.456,-0.223,0.122,0.448,1.327,1.048,-0.197,-0.213,-0.221,0.448,1.327,1.048,0.000,0.000,0.000,0.936,0.844,1.021,0.200,0.200,0.200,68.594,64.550,166.304,115.429
3.093,0.182,-0.443,-0.209,0.115,0.441,1.309,1.028,-0.197,-0.213,-0.221,0.441,1.309,1.028,0.000,0.000,0.000,0.939,0.848,1.025,0.200,0.200,0.200,69.189,64.349,165.749,114.937
3.103,0.187,-0.429,-0.195,0.108,0.435,1.290,1.009,-0.197,-0.212,-0.220,0.435,1.290,1.009,0.000,0.000,0.000,0.942,0.852,1.029,0.200,0.200,0.200,69.779,64.156,165.161,114.448
3.113,0.191,-0.416,-0.182,0.102,0.429,1.272,0.989,-0.197,-0.212,-0.220,0.429,1.272,0.989,0.000,0.000,0.000,0.945,0.857,1.034,0.200,0.200,0.200,70.364,63.972,164.548,113.965
3.123,0.196,-0.402,-0.169,0.096,0.423,1.254,0.971,-0.197,-0.212,-0.220,0.423,1.254,0.971,0.000,0.000,0.000,0.949,0.861,1.038,0.200,0.200,0.200,70.945,63.796,163.914,113.485
3.133,0.200,-0.389,-0.156,0.090,0.417,1.236,0.952,-0.198,-0.212,-0.219,0.417,1.236,0.952,0.000,0.000,0.000,0.952,0.865,1.042,0.200,0.200,0.200,71.521,63.628,163.264,113.011
3.143,0.205,-0.376,-0.144,0.085,0.411,1.218,0.934,-0.198,-0.212,-0.219,0.411,1.218,0.934,0.000,0.000,0.000,0.955,0.869,1.046,0.200,0.200,0.200,72.091,63.468,162.602,112.541
3.153,0.209,-0.363,-0.131,0.080,0.405,1.200,0.916,-0.198,-0.212,-0.219,0.405,1.200,0.916,0.000,0.000,0.000,0.958,0.874,1.049,0.200,0.200,0.200,72.656,63.315,161.931,112.076
3.163,0.213,-0.350,-0.119,0.075,0.399,1.182,0.899,-0.198,-0.212,-0.218,0.399,1.182,0.899,0.000,0.000,0.000,0.961,0.878,1.053,0.200,0.200,0.200,73.215,63.170,161.255,111.616
3.173,0.217,-0.338,-0.107,0.071,0.393,1.165,0.881,-0.198,-0.211,-0.218,0.393,1.165,0.881,0.000,0.000,0.000,0.964,0.882,1.057,0.200,0.200,0.200,73.769,63.031,160.575,111.162
3.183,0.221,-0.325,-0.096,0.067,0.387,1.148,0.864,-0.198,-0.211,-0.218,0.387,1.148,0.864,0.000,0.000,0.000,0.967,0.886,1.061,0.200,0.200,0.200,74.316,62.899,159.894,110.713
3.193,0.225,-0.313,-0.084,0.064,0.382,1.131,0.848,-0.198,-0.211,-0.217,0.382,1.131,0.848,0.000,0.000,0.000,0.970,0.890,1.065,0.200,0.200,0.200,74.858,62.774,159.213,110.269
3.203,0.229,-0.301,-0.073,0.060,0.376,1.114,0.831,-0.199,-0.211,-0.217,0.376,1.114,0.831,0.000,0.000,0.000,0.973,0.894,1.069,0.200,0.200,0.200,75.393,62.655,158.533,109.831
3.213,0.233,-0.288,-0.062,0.057,0.371,1.097,0.815,-0.199,-0.211,-0.217,0.371,1.097,0.815,0.000,0.000,0.000,0.976,0.898,1.073,0.200,0.200,0.200,75.922,62.543,157.856,109.399
3.223,0.237,-0.277,-0.051,0.055,0.366,1.080,0.800,-0.199,-0.211,-0.216,0.366,1.080,0.800,0.000,0.000,0.000,0.979,0.902,1.076,0.200,0.200,0.200,76.445,62.436,157.184,108.972
3.233,0.241,-0.265,-0.040,0.052,0.360,1.064,0.784,-0.199,-0.210,-0.216,0.360,1.064,0.784,0.000,0.000,0.000,0.982,0.906,1.080,0.200,0.200,0.200,76.961,62.336,156.515,108.551
3.243,0.244,-0.253,-0.030,0.050,0.355,1.048,0.769,-0.199,-0.210,-0.216,0.355,1.048,0.769,0.000,0.000,0.000,0.985,0.910,1.084,0.200,0.200,0.200,77.471,62.241,155.852,108.135
3.253,0.248,-0.242,-0.019,0.048,0.350,1.032,0.754,-0.199,-0.210,-0.216,0.350,1.032,0.754,0.000,0.000,0.000,0.988,0.914,1.087,0.200,0.200,0.200,77.975,62.151,155.195,107.726
3.263,0.252,-0.230,-0.009,0.047,0.345,1.016,0.740,-0.199,-0.210,-0.215,0.345,1.016,0.740,0.000,0.000,0.000,0.991,0.918,1.091,0.200,0.200,0.200,78.471,62.067,154.544,107.321
3.273,0.255,-0.219,0.001,0.045,0.340,1.001,0.725,-0.199,-0.210,-0.215,0.340,1.001,0.725,0.000,0.000,0.000,0.994,0.922,1.095,0.200,0.200,0.200,78.962,61.987,153.900,106.923
3.283,0.258,-0.208,0.011,0.044,0.336,0.986,0.711,-0.199,-0.210,-0.215,0.336,0.986,0.711,0.000,0.000,0.000,0.997,0.926,1.098,0.200,0.200,0.200,79.445,61.913,153.264,106.530
3.293,0.262,-0.197,0.020,0.043,0.331,0.970,0.697,-0.199,-0.209,-0.214,0.331,0.970,0.697,0.000,0.000,0.000,1.000,0.930,1.102,0.200,0.200,0.200,79.922,61.844,152.634,106.143
3.303,0.265,-0.186,0.030,0.042,0.326,0.956,0.684,-0.199,-0.209,-0.214,0.326,0.956,0.684,0.000,0.000,0.000,1.003,0.934,1.106,0.200,0.200,0.200,80.393,61.779,152.012,105.761
3.313,0.269,-0.176,0.039,0.042,0.322,0.941,0.670,-0.199,-0.209,-0.214,0.322,0.941,0.670,0.000,0.000,0.000,1.006,0.938,1.109,0.200,0.200,0.200,80.857,61.718,151.398,105.385
3.323,0.272,-0.165,0.048,0.041,0.317,0.926,0.657,-0.200,-0.209,-0.214,0.317,0.926,0.657,0.000,0.000,0.000,1.009,0.941,1.113,0.200,0.200,0.200,81.314,61.662,150.792,105.014
3.333,0.275,-0.155,0.057,0.041,0.313,0.912,0.644,-0.200,-0.209,-0.213,0.313,0.912,0.644,0.000,0.000,0.000,1.012,0.945,1.116,0.200,0.200,0.200,81.764,61.610,150.193,104.649
3.343,0.278,-0.145,0.066,0.041,0.308,0.898,0.631,-0.200,-0.209,-0.213,0.308,0.898,0.631,0.000,0.000,0.000,1.015,0.949,1.120,0.200,0.200,0.200,82.208,61.562,149.603,104.289
3.353,0.281,-0.135,0.074,0.041,0.304,0.884,0.619,-0.200,-0.209,-0.213,0.304,0.884,0.619,0.000,0.000,0.000,1.018,0.953,1.123,0.200,0.200,0.200,82.646,61.518,149.021,103.935
3.363,0.284,-0.125,0.083,0.041,0.300,0.871,0.607,-0.200,-0.208,-0.213,0.300,0.871,0.607,0.000,0.000,0.000,1.021,0.957,1.127,0.200,0.200,0.200,83.077,61.477,148.447,103.586
3.373,0.287,-0.116,0.091,0.041,0.296,0.857,0.595,-0.200,-0.208,-0.212,0.296,0.857,0.595,0.000,0.000,0.000,1.024,0.960,1.130,0.200,0.200,0.200,83.502,61.440,147.881,103.243
3.383,0.290,-0.106,0.099,0.042,0.292,0.844,0.583,-0.200,-0.208,-0.212,0.292,0.844,0.583,0.000,0.000,0.000,1.026,0.964,1.134,0.200,0.200,0.200,83.920,61.407,147.324,102.904
3.393,0.293,-0.097,0.107,0.042,0.288,0.831,0.572,-0.200,-0.208,-0.212,0.288,0.831,0.572,0.000,0.000,0.000,1.029,0.968,1.137,0.200,0.200,0.200,84.332,61.377,146.774,102.571
3.403,0.296,-0.088,0.115,0.043,0.284,0.818,0.560,-0.200,-0.208,-0.212,0.284,0.818,0.560,0.000,0.000,0.000,1.032,0.971,1.140,0.200,0.200,0.200,84.737,61.350,146.233,102.243
3.413,0.298,-0.079,0.123,0.044,0.280,0.806,0.549,-0.200,-0.208,-0.212,0.280,0.806,0.549,0.000,0.000,0.000,1.035,0.975,1.144,0.200,0.200,0.200,85.136,61.326,145.699,101.920
3.423,0.301,-0.070,0.130,0.045,0.276,0.793,0.538,-0.200,-0.208,-0.211,0.276,0.793,0.538,0.000,0.000,0.000,1.038,0.979,1.147,0.200,0.200,0.200,85.530,61.305,145.174,101.602
3.433,0.304,-0.061,0.137,0.046,0.272,0.781,0.528,-0.200,-0.207,-0.211,0.272,0.781,0.528,0.000,0.000,0.000,1.041,0.982,1.150,0.200,0.200,0.200,85.916,61.287,144.657,101.289
3.443,0.306,-0.052,0.145,0.047,0.269,0.769,0.517,-0.200,-0.207,-0.211,0.269,0.769,0.517,0.000,0.000,0.000,1.044,0.986,1.154,0.200,0.200,0.200,86.297,61.272,144.147,100.980
3.453,0.309,-0.044,0.152,0.048,0.265,0.757,0.507,-0.200,-0.207,-0.211,0.265,0.757,0.507,0.000,0.000,0.000,1.047,0.989,1.157,0.200,0.200,0.200,86.672,61.260,143.646,100.677
3.463,0.311,-0.035,0.159,0.049,0.261,0.745,0.497,-0.200,-0.207,-0.211,0.261,0.745,0.497,0.000,0.000,0.000,1.050,0.993,1.160,0.200,0.200,0.200,87.041,61.250,143.152,100.378
3.473,0.314,-0.027,0.166,0.051,0.258,0.734,0.487,-0.200,-0.207,-0.210,0.258,0.734,0.487,0.000,0.000,0.000,1.052,0.996,1.164,0.200,0.200,0.200,87.404,61.242,142.666,100.084
3.483,0.316,-0.019,0.172,0.052,0.255,0.723,0.477,-0.200,-0.207,-0.210,0.255,0.723,0.477,0.000,0.000,0.000,1.055,1.000,1.167,0.200,0.200,0.200,87.761,61.237,142.187,99.794
3.493,0.319,-0.011,0.179,0.054,0.251,0.712,0.468,-0.200,-0.207,-0.210,0.251,0.712,0.468,0.000,0.000,0.000,1.058,1.003,1.170,0.200,0.200,0.200,88.112,61.233,141.716,99.509
3.504,0.321,-0.003,0.185,0.055,0.248,0.701,0.458,-0.200,-0.207,-0.210,0.248,0.701,0.458,0.000,0.000,0.000,1.061,1.007,1.173,0.200,0.200,0.200,88.458,61.232,141.252,99.229
3.514,0.323,0.004,0.191,0.057,0.245,0.690,0.449,-0.200,-0.206,-0.210,0.245,0.690,0.449,0.000,0.000,0.000,1.064,1.010,1.176,0.200,0.200,0.200,88.798,61.234,140.796,98.953
3.524,0.326,0.012,0.198,0.059,0.242,0.679,0.440,-0.200,-0.206,-0.209,0.242,0.679,0.440,0.000,0.000,0.000,1.067,1.014,1.180,0.200,0.200,0.200,89.132,61.237,140.347,98.681
3.534,0.328,0.019,0.204,0.061,0.238,0.669,0.431,-0.200,-0.206,-0.209,0.238,0.669,0.431,0.000,0.000,0.000,1.070,1.017,1.183,0.200,0.200,0.200,89.461,61.242,139.904,98.413
3.544,0.330,0.027,0.210,0.062,0.235,0.659,0.423,-0.200,-0.206,-0.209,0.235,0.659,0.423,0.000,0.000,0.000,1.072,1.021,1.186,0.200,0.200,0.200,89.785,61.248,139.469,98.150
3.554,0.332,0.034,0.215,0.064,0.232,0.649,0.414,-0.200,-0.206,-0.209,0.232,0.649,0.414,0.000,0.000,0.000,1.075,1.024,1.189,0.200,0.200,0.200,90.103,61.257,139.041,97.891
3.564,0.335,0.041,0.221,0.066,0.229,0.639,0.406,-0.200,-0.206,-0.209,0.229,0.639,0.406,0.000,0.000,0.000,1.078,1.028,1.192,0.200,0.200,0.200,90.416,61.267,138.620,97.635
3.574,0.337,0.048,0.227,0.068,0.226,0.629,0.398,-0.200,-0.206,-0.208,0.226,0.629,0.398,0.000,0.000,0.000,1.081,1.031,1.195,0.200,0.200,0.200,90.724,61.278,138.205,97.384
3.584,0.339,0.055,0.232,0.070,0.224,0.619,0.390,-0.200,-0.206,-0.208,0.224,0.619,0.390,0.000,0.000,0.000,1.084,1.034,1.199,0.200,0.200,0.200,91.026,61.292,137.797,97.137
3.594,0.341,0.062,0.237,0.072,0.221,0.610,0.382,-0.200,-0.206,-0.208,0.221,0.610,0.382,0.000,0.000,0.000,1.086,1.038,1.202,0.200,0.200,0.200,91.324,61.306,137.396,96.894
3.604,0.343,0.068,0.243,0.074,0.218,0.601,0.374,-0.200,-0.206,-0.208,0.218,0.601,0.374,0.000,0.000,0.000,1.089,1.041,1.205,0.200,0.200,0.200,91.617,61.322,137.001,96.654
3.614,0.345,0.075,0.248,0.076,0.215,0.592,0.367,-0.200,-0.205,-0.208,0.215,0.592,0.367,0.000,0.000,0.000,1.092,1.045,1.208,0.200,0.200,0.200,91.905,61.339,136.612,96.418
3.624,0.347,0.081,0.253,0.078,0.212,0.583,0.360,-0.200,-0.205,-0.208,0.212,0.583,0.360,0.000,0.000,0.000,1.095,1.048,1.211,0.200,0.200,0.200,92.188,61.358,136.230,96.186
3.634,0.348,0.088,0.258,0.080,0.210,0.574,0.352,-0.201,-0.205,-0.207,0.210,0.574,0.352,0.000,0.000,0.000,1.098,1.051,1.214,0.200,0.200,0.200,92.466,61.377,135.853,95.958
3.644,0.350,0.094,0.263,0.083,0.207,0.565,0.345,-0.201,-0.205,-0.207,0.207,0.565,0.345,0.000,0.000,0.000,1.100,1.054,1.217,0.200,0.200,0.200,92.739,61.398,135.483,95.733
3.654,0.352,0.100,0.267,0.085,0.205,0.556,0.339,-0.201,-0.205,-0.207,0.205,0.556,0.339,0.000,0.000,0.000,1.103,1.058,1.220,0.200,0.200,0.200,93.009,61.420,135.119,95.511
3.664,0.354,0.106,0.272,0.087,0.202,0.548,0.332,-0.201,-0.205,-0.207,0.202,0.548,0.332,0.000,0.000,0.000,1.106,1.061,1.223,0.200,0.200,0.200,93.273,61.443,134.760,95.293
