TIME, eR_1, eR_2, eR_3, Psi, eW_1, eW_2, eW_3, u_1, u_2, u_3, W_1, W_2, W_3, Wd_1, Wd_2, Wd_3, D_1, D_2, D_3, D_true_1, D_true_2, D_true_3, ang_con_1, ang_con_2, ang_con_3, ang_con_4
9.339,-0.001,-0.002,-0.004,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.247,68.293,148.780,97.051
9.349,-0.001,-0.002,-0.004,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.249,68.292,148.778,97.050
9.359,-0.001,-0.002,-0.004,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.251,68.291,148.776,97.050
9.369,-0.001,-0.002,-0.004,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.252,68.290,148.775,97.050
9.379,-0.001,-0.002,-0.004,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.254,68.290,148.773,97.049
9.389,-0.001,-0.002,-0.004,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.255,68.289,148.771,97.049
9.399,-0.001,-0.002,-0.004,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.257,68.288,148.770,97.049
9.409,-0.001,-0.002,-0.004,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.259,68.288,148.768,97.048
9.419,-0.001,-0.002,-0.004,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.260,68.287,148.766,97.048
9.429,-0.001,-0.002,-0.004,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.262,68.286,148.765,97.047
9.439,-0.001,-0.001,-0.004,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.263,68.286,148.763,97.047
9.449,-0.001,-0.001,-0.004,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.265,68.285,148.762,97.047
9.459,-0.001,-0.001,-0.004,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.266,68.284,148.760,97.046
9.469,-0.001,-0.001,-0.004,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.268,68.284,148.758,97.046
9.479,-0.001,-0.001,-0.004,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.269,68.283,148.757,97.046
9.489,-0.001,-0.001,-0.004,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.270,68.282,148.755,97.045
9.499,-0.001,-0.001,-0.004,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.272,68.282,148.754,97.045
9.510,-0.001,-0.001,-0.004,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.273,68.281,148.752,97.045
9.520,-0.001,-0.001,-0.004,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.275,68.280,148.751,97.044
9.530,-0.001,-0.001,-0.004,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.276,68.280,148.749,97.044
9.540,-0.001,-0.001,-0.004,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.278,68.279,148.748,97.044
9.550,-0.001,-0.001,-0.004,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.279,68.278,148.746,97.043
9.560,-0.001,-0.001,-0.004,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.280,68.278,148.745,97.043
9.570,-0.001,-0.001,-0.004,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.282,68.277,148.744,97.043
9.580,-0.001,-0.001,-0.004,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.283,68.277,148.742,97.043
9.590,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.284,68.276,148.741,97.042
9.600,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.286,68.275,148.739,97.042
9.610,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.287,68.275,148.738,97.042
9.620,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.288,68.274,148.737,97.041
9.630,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.290,68.274,148.735,97.041
9.640,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.291,68.273,148.734,97.041
9.650,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.292,68.273,148.732,97.040
9.660,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.293,68.272,148.731,97.040
9.670,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.295,68.271,148.730,97.040
9.680,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.296,68.271,148.729,97.040
9.690,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.297,68.270,148.727,97.039
9.700,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.298,68.270,148.726,97.039
9.710,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.300,68.269,148.725,97.039
9.720,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.301,68.269,148.723,97.038
9.730,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.302,68.268,148.722,97.038
9.740,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.303,68.268,148.721,97.038
9.750,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.304,68.267,148.720,97.038
9.760,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.306,68.266,148.718,97.037
9.770,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.307,68.266,148.717,97.037
9.780,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.308,68.265,148.716,97.037
9.790,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.309,68.265,148.715,97.036
9.800,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.310,68.264,148.714,97.036
9.810,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.311,68.264,148.712,97.036
9.820,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.312,68.263,148.711,97.036
9.830,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.313,68.263,148.710,97.035
9.840,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.315,68.262,148.709,97.035
9.850,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.316,68.262,148.708,97.035
9.860,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.317,68.261,148.707,97.035
9.870,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.318,68.261,148.705,97.034
9.880,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.319,68.260,148.704,97.034
9.890,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.320,68.260,148.703,97.034
9.900,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.321,68.260,148.702,97.034
9.910,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.322,68.259,148.701,97.033
9.920,-0.001,-0.001,-0.003,0.000,0.001,0.001,0.002,-0.200,-0.200,-0.200,0.001,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.323,68.259,148.700,97.033
9.930,-0.001,-0.001,-0.003,0.000,0.000,0.001,0.002,-0.200,-0.200,-0.200,0.000,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.324,68.258,148.699,97.033
9.940,-0.001,-0.001,-0.003,0.000,0.000,0.001,0.002,-0.200,-0.200,-0.200,0.000,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.325,68.258,148.698,97.033
9.950,-0.001,-0.001,-0.003,0.000,0.000,0.001,0.002,-0.200,-0.200,-0.200,0.000,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.326,68.257,148.697,97.033
9.960,-0.001,-0.001,-0.003,0.000,0.000,0.001,0.002,-0.200,-0.200,-0.200,0.000,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.327,68.257,148.696,97.032
9.970,-0.001,-0.001,-0.003,0.000,0.000,0.001,0.002,-0.200,-0.200,-0.200,0.000,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.328,68.256,148.695,97.032
9.980,-0.001,-0.001,-0.003,0.000,0.000,0.001,0.002,-0.200,-0.200,-0.200,0.000,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.329,68.256,148.694,97.032
9.990,-0.001,-0.001,-0.003,0.000,0.000,0.001,0.002,-0.200,-0.200,-0.200,0.000,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.330,68.255,148.692,97.032
10.000,-0.001,-0.001,-0.003,0.000,0.000,0.001,0.002,-0.200,-0.200,-0.200,0.000,0.001,0.002,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.331,68.255,148.691,97.031
