NORMALIZED_TIME, INERTIAL_X, INERTIAL_Y, INERTIAL_Z, ASTEROID_X, ASTEROID_Y, ASTEROID_Z, RADIUS
 0.023, 1.514, 0.374,-0.412, 1.553, 0.144,-0.412, 1.613
 0.023, 1.513, 0.378,-0.411, 1.553, 0.147,-0.411, 1.613
 0.023, 1.513, 0.382,-0.411, 1.553, 0.150,-0.411, 1.613
 0.023, 1.512, 0.385,-0.410, 1.552, 0.154,-0.410, 1.613
 0.023, 1.511, 0.389,-0.410, 1.552, 0.157,-0.410, 1.613
 0.024, 1.510, 0.393,-0.410, 1.552, 0.160,-0.410, 1.613
 0.024, 1.509, 0.396,-0.409, 1.552, 0.163,-0.409, 1.613
 0.024, 1.508, 0.400,-0.409, 1.552, 0.166,-0.409, 1.613
 0.024, 1.508, 0.404,-0.408, 1.551, 0.169,-0.408, 1.613
 0.024, 1.507, 0.408,-0.408, 1.551, 0.172,-0.408, 1.613
 0.024, 1.506, 0.411,-0.407, 1.551, 0.176,-0.407, 1.613
 0.024, 1.505, 0.415,-0.407, 1.551, 0.179,-0.407, 1.613
 0.024, 1.504, 0.419,-0.406, 1.551, 0.182,-0.406, 1.613
 0.024, 1.503, 0.423,-0.406, 1.550, 0.185,-0.406, 1.613
 0.024, 1.502, 0.426,-0.405, 1.550, 0.188,-0.405, 1.613
 0.024, 1.501, 0.430,-0.405, 1.550, 0.191,-0.405, 1.613
 0.024, 1.500, 0.434,-0.405, 1.550, 0.194,-0.405, 1.613
 0.024, 1.499, 0.437,-0.404, 1.549, 0.198,-0.404, 1.613
 0.024, 1.498, 0.441,-0.404, 1.549, 0.201,-0.404, 1.613
 0.024, 1.498, 0.445,-0.403, 1.549, 0.204,-0.403, 1.613
 0.025, 1.497, 0.448,-0.403, 1.549, 0.207,-0.403, 1.613
 0.025, 1.496, 0.452,-0.402, 1.548, 0.210,-0.402, 1.613
 0.025, 1.495, 0.455,-0.402, 1.548, 0.213,-0.402, 1.613
 0.025, 1.494, 0.459,-0.401, 1.548, 0.216,-0.401, 1.613
 0.025, 1.493, 0.462,-0.401, 1.547, 0.219,-0.401, 1.613
 0.025, 1.492, 0.466,-0.400, 1.547, 0.222,-0.400, 1.613
 0.025, 1.491, 0.469,-0.400, 1.547, 0.225,-0.400, 1.613
 0.025, 1.490, 0.473,-0.400, 1.547, 0.228,-0.400, 1.613
 0.025, 1.489, 0.477,-0.399, 1.546, 0.231,-0.399, 1.613
 0.025, 1.488, 0.480,-0.399, 1.546, 0.234,-0.399, 1.613
 0.025, 1.487, 0.484,-0.398, 1.546, 0.237,-0.398, 1.613
 0.025, 1.486, 0.488,-0.397, 1.545, 0.240,-0.397, 1.613
 0.025, 1.485, 0.491,-0.397, 1.545, 0.243,-0.397, 1.613
 0.025, 1.484, 0.495,-0.396, 1.544, 0.246,-0.396, 1.613
 0.025, 1.483, 0.499,-0.396, 1.544, 0.250,-0.396, 1.613
 0.026, 1.481, 0.502,-0.395, 1.544, 0.253,-0.395, 1.613
 0.026, 1.480, 0.506,-0.395, 1.543, 0.256,-0.395, 1.613
 0.026, 1.479, 0.510,-0.394, 1.543, 0.259,-0.394, 1.613
 0.026, 1.478, 0.513,-0.394, 1.543, 0.262,-0.394, 1.613
 0.026, 1.477, 0.517,-0.393, 1.542, 0.265,-0.393, 1.613
 0.026, 1.476, 0.521,-0.392, 1.542, 0.269,-0.392, 1.613
 0.026, 1.475, 0.524,-0.392, 1.541, 0.272,-0.392, 1.613
 0.026, 1.474, 0.528,-0.391, 1.541, 0.275,-0.391, 1.613
 0.026, 1.472, 0.532,-0.391, 1.541, 0.278,-0.391, 1.613
 0.026, 1.471, 0.535,-0.390, 1.540, 0.281,-0.390, 1.613
 0.026, 1.470, 0.539,-0.389, 1.540, 0.284,-0.389, 1.613
 0.026, 1.469, 0.542,-0.389, 1.539, 0.287,-0.389, 1.613
 0.026, 1.468, 0.546,-0.388, 1.539, 0.290,-0.388, 1.613
 0.026, 1.467, 0.549,-0.388, 1.539, 0.293,-0.388, 1.613
 0.026, 1.466, 0.553,-0.387, 1.538, 0.296,-0.387, 1.613
 0.027, 1.464, 0.556,-0.386, 1.538, 0.299,-0.386, 1.613
 0.027, 1.463, 0.560,-0.386, 1.537, 0.302,-0.386, 1.614
 0.027, 1.462, 0.563,-0.385, 1.537, 0.305,-0.385, 1.614
 0.027, 1.461, 0.567,-0.385, 1.537, 0.308,-0.385, 1.614
 0.027, 1.460, 0.570,-0.384, 1.536, 0.311,-0.384, 1.614
 0.027, 1.459, 0.574,-0.383, 1.536, 0.314,-0.383, 1.614
 0.027, 1.457, 0.577,-0.383, 1.535, 0.317,-0.383, 1.614
 0.027, 1.456, 0.581,-0.382, 1.535, 0.320,-0.382, 1.614
 0.027, 1.455, 0.584,-0.381, 1.534, 0.323,-0.381, 1.614
 0.027, 1.454, 0.588,-0.381, 1.534, 0.326,-0.381, 1.614
 0.027, 1.453, 0.591,-0.380, 1.533, 0.329,-0.380, 1.614
 0.027, 1.451, 0.595,-0.379, 1.533, 0.332,-0.379, 1.614
 0.027, 1.450, 0.598,-0.378, 1.532, 0.335,-0.378, 1.614
 0.027, 1.449, 0.602,-0.378, 1.532, 0.338,-0.378, 1.614
 0.027, 1.447, 0.605,-0.377, 1.531, 0.341,-0.377, 1.614
 0.028, 1.446, 0.609,-0.376, 1.531, 0.344,-0.376, 1.614
 0.028, 1.445, 0.612,-0.376, 1.530, 0.347,-0.376, 1.614
 0.028, 1.444, 0.616,-0.375, 1.530, 0.350,-0.375, 1.614
 0.028, 1.442, 0.619,-0.374, 1.529, 0.353,-0.374, 1.614
 0.028, 1.441, 0.622,-0.373, 1.529, 0.356,-0.373, 1.614
 0.028, 1.440, 0.626,-0.373, 1.528, 0.358,-0.373, 1.614
 0.028, 1.439, 0.629,-0.372, 1.528, 0.361,-0.372, 1.614
 0.028, 1.437, 0.633,-0.371, 1.527, 0.364,-0.371, 1.614
 0.028, 1.436, 0.636,-0.371, 1.527, 0.367,-0.371, 1.614
 0.028, 1.435, 0.639,-0.370, 1.526, 0.370,-0.370, 1.614
 0.028, 1.433, 0.643,-0.369, 1.526, 0.373,-0.369, 1.614
 0.028, 1.432, 0.646,-0.368, 1.526, 0.375,-0.368, 1.614
 0.028, 1.431, 0.649,-0.366, 1.525, 0.378,-0.366, 1.613
 0.028, 1.430, 0.651,-0.364, 1.525, 0.380,-0.364, 1.613
 0.028, 1.429, 0.654,-0.361, 1.524, 0.382,-0.361, 1.613
 0.029, 1.428, 0.656,-0.358, 1.524, 0.384,-0.358, 1.612
 0.029, 1.428, 0.658,-0.355, 1.524, 0.385,-0.355, 1.611
 0.029, 1.427, 0.660,-0.350, 1.524, 0.387,-0.350, 1.611
 0.029, 1.426, 0.662,-0.346, 1.524, 0.388,-0.346, 1.610
 0.029, 1.426, 0.663,-0.341, 1.524, 0.389,-0.341, 1.609
 0.029, 1.425, 0.665,-0.336, 1.524, 0.390,-0.336, 1.608
 0.029, 1.425, 0.666,-0.330, 1.524, 0.390,-0.330, 1.607
 0.029, 1.424, 0.667,-0.324, 1.524, 0.391,-0.324, 1.606
 0.029, 1.424, 0.668,-0.318, 1.524, 0.391,-0.318, 1.605
 0.029, 1.424, 0.669,-0.311, 1.524, 0.391,-0.311, 1.604
 0.029, 1.424, 0.669,-0.305, 1.524, 0.391,-0.305, 1.602
 0.029, 1.424, 0.670,-0.298, 1.524, 0.391,-0.298, 1.601
 0.029, 1.423, 0.670,-0.290, 1.524, 0.391,-0.290, 1.600
 0.029, 1.423, 0.671,-0.283, 1.524, 0.390,-0.283, 1.599
 0.029, 1.423, 0.671,-0.275, 1.524, 0.390,-0.275, 1.597
 0.030, 1.423, 0.671,-0.267, 1.525, 0.389,-0.267, 1.596
 0.030, 1.424, 0.671,-0.259, 1.525, 0.388,-0.259, 1.595
 0.030, 1.424, 0.670,-0.250, 1.525, 0.388,-0.250, 1.594
 0.030, 1.424, 0.670,-0.242, 1.526, 0.387,-0.242, 1.592
 0.030, 1.424, 0.670,-0.233, 1.526, 0.386,-0.233, 1.591
 0.030, 1.424, 0.669,-0.224, 1.526, 0.384,-0.224, 1.590
 0.030, 1.425, 0.669,-0.215, 1.527, 0.383,-0.215, 1.589
 0.030, 1.425, 0.668,-0.206, 1.527, 0.382,-0.206, 1.587
 0.030, 1.425, 0.668,-0.197, 1.527, 0.380,-0.197, 1.586
 0.030, 1.426, 0.667,-0.188, 1.528, 0.379,-0.188, 1.585
 0.030, 1.426, 0.666,-0.179, 1.528, 0.377,-0.179, 1.584
 0.030, 1.427, 0.665,-0.169, 1.529, 0.376,-0.169, 1.583
 0.030, 1.427, 0.664,-0.160, 1.529, 0.374,-0.160, 1.582
 0.030, 1.428, 0.663,-0.150, 1.529, 0.372,-0.150, 1.581
 0.030, 1.428, 0.662,-0.141, 1.530, 0.371,-0.141, 1.580
 0.031, 1.429, 0.661,-0.131, 1.530, 0.369,-0.131, 1.580
 0.031, 1.429, 0.660,-0.122, 1.531, 0.367,-0.122, 1.579
 0.031, 1.430, 0.658,-0.112, 1.531, 0.365,-0.112, 1.578
 0.031, 1.430, 0.657,-0.103, 1.532, 0.363,-0.103, 1.578
 0.031, 1.431, 0.656,-0.093, 1.532, 0.361,-0.093, 1.577
 0.031, 1.432, 0.655,-0.084, 1.533, 0.359,-0.084, 1.576
 0.031, 1.432, 0.653,-0.074, 1.533, 0.357,-0.074, 1.576
 0.031, 1.433, 0.652,-0.065, 1.534, 0.355,-0.065, 1.576
 0.031, 1.434, 0.651,-0.055, 1.534, 0.352,-0.055, 1.575
 0.031, 1.434, 0.649,-0.046, 1.535, 0.350,-0.046, 1.575
 0.031, 1.435, 0.648,-0.036, 1.535, 0.348,-0.036, 1.575
 0.031, 1.436, 0.646,-0.027, 1.536, 0.346,-0.027, 1.574
 0.031, 1.436, 0.645,-0.018, 1.536, 0.343,-0.018, 1.574
 0.031, 1.437, 0.643,-0.009, 1.537, 0.341,-0.009, 1.574
 0.031, 1.438, 0.642, 0.001, 1.537, 0.339, 0.001, 1.574
 0.032, 1.438, 0.640, 0.010, 1.538, 0.337, 0.010, 1.574
 0.032, 1.439, 0.639, 0.019, 1.538, 0.334, 0.019, 1.574
 0.032, 1.440, 0.637, 0.027, 1.539, 0.332, 0.027, 1.575
 0.032, 1.440, 0.636, 0.036, 1.539, 0.330, 0.036, 1.575
 0.032, 1.441, 0.634, 0.045, 1.540, 0.328, 0.045, 1.575
 0.032, 1.442, 0.633, 0.053, 1.540, 0.325, 0.053, 1.575
 0.032, 1.442, 0.631, 0.062, 1.541, 0.323, 0.062, 1.576
 0.032, 1.443, 0.630, 0.070, 1.541, 0.321, 0.070, 1.576
 0.032, 1.444, 0.628, 0.079, 1.542, 0.318, 0.079, 1.576
 0.032, 1.444, 0.627, 0.087, 1.542, 0.316, 0.087, 1.577
 0.032, 1.445, 0.625, 0.095, 1.543, 0.314, 0.095, 1.577
 0.032, 1.446, 0.624, 0.103, 1.543, 0.312, 0.103, 1.578
 0.032, 1.446, 0.622, 0.111, 1.544, 0.309, 0.111, 1.578
 0.032, 1.447, 0.621, 0.118, 1.544, 0.307, 0.118, 1.579
 0.032, 1.448, 0.619, 0.126, 1.545, 0.305, 0.126, 1.580
 0.033, 1.448, 0.618, 0.134, 1.545, 0.303, 0.134, 1.580
 0.033, 1.449, 0.616, 0.141, 1.546, 0.301, 0.141, 1.581
 0.033, 1.449, 0.615, 0.148, 1.546, 0.299, 0.148, 1.582
 0.033, 1.450, 0.614, 0.155, 1.546, 0.296, 0.155, 1.582
 0.033, 1.451, 0.612, 0.162, 1.547, 0.294, 0.162, 1.583
 0.033, 1.451, 0.611, 0.169, 1.547, 0.292, 0.169, 1.584
 0.033, 1.452, 0.610, 0.176, 1.548, 0.290, 0.176, 1.585
 0.033, 1.452, 0.608, 0.183, 1.548, 0.288, 0.183, 1.585
 0.033, 1.453, 0.607, 0.189, 1.549, 0.286, 0.189, 1.586
 0.033, 1.454, 0.606, 0.196, 1.549, 0.284, 0.196, 1.587
 0.033, 1.454, 0.605, 0.202, 1.549, 0.282, 0.202, 1.588
 0.033, 1.455, 0.604, 0.208, 1.550, 0.280, 0.208, 1.589
 0.033, 1.455, 0.602, 0.214, 1.550, 0.278, 0.214, 1.589
 0.033, 1.456, 0.601, 0.220, 1.550, 0.276, 0.220, 1.590
 0.033, 1.456, 0.600, 0.226, 1.551, 0.274, 0.226, 1.591
 0.034, 1.457, 0.599, 0.231, 1.551, 0.272, 0.231, 1.592
 0.034, 1.457, 0.597, 0.237, 1.552, 0.270, 0.237, 1.593
 0.034, 1.458, 0.596, 0.243, 1.552, 0.268, 0.243, 1.593
 0.034, 1.458, 0.595, 0.248, 1.552, 0.266, 0.248, 1.594
 0.034, 1.459, 0.594, 0.253, 1.553, 0.264, 0.253, 1.595
 0.034, 1.459, 0.592, 0.259, 1.553, 0.262, 0.259, 1.596
 0.034, 1.460, 0.591, 0.264, 1.553, 0.260, 0.264, 1.597
 0.034, 1.460, 0.590, 0.269, 1.553, 0.258, 0.269, 1.597
 0.034, 1.461, 0.588, 0.274, 1.554, 0.256, 0.274, 1.598
 0.034, 1.461, 0.587, 0.279, 1.554, 0.254, 0.279, 1.599
 0.034, 1.461, 0.585, 0.284, 1.554, 0.251, 0.284, 1.600
 0.034, 1.462, 0.583, 0.289, 1.554, 0.249, 0.289, 1.600
 0.034, 1.462, 0.582, 0.294, 1.554, 0.247, 0.294, 1.601
 0.034, 1.463, 0.580, 0.299, 1.555, 0.244, 0.299, 1.602
 0.034, 1.463, 0.578, 0.304, 1.555, 0.242, 0.304, 1.602
 0.035, 1.464, 0.576, 0.308, 1.555, 0.239, 0.308, 1.603
 0.035, 1.464, 0.575, 0.313, 1.555, 0.237, 0.313, 1.604
 0.035, 1.465, 0.573, 0.318, 1.555, 0.234, 0.318, 1.604
 0.035, 1.465, 0.571, 0.322, 1.555, 0.231, 0.322, 1.605
 0.035, 1.466, 0.569, 0.326, 1.555, 0.229, 0.326, 1.606
 0.035, 1.466, 0.567, 0.331, 1.556, 0.226, 0.331, 1.606
 0.035, 1.467, 0.565, 0.335, 1.556, 0.223, 0.335, 1.607
 0.035, 1.467, 0.563, 0.339, 1.556, 0.220, 0.339, 1.607
 0.035, 1.467, 0.561, 0.343, 1.556, 0.218, 0.343, 1.608
 0.035, 1.468, 0.559, 0.348, 1.556, 0.215, 0.348, 1.609
 0.035, 1.468, 0.556, 0.352, 1.556, 0.212, 0.352, 1.609
 0.035, 1.469, 0.554, 0.356, 1.556, 0.209, 0.356, 1.610
 0.035, 1.469, 0.552, 0.360, 1.556, 0.206, 0.360, 1.610
 0.035, 1.469, 0.550, 0.364, 1.556, 0.203, 0.364, 1.611
 0.035, 1.470, 0.548, 0.368, 1.556, 0.200, 0.368, 1.611
 0.036, 1.470, 0.545, 0.371, 1.556, 0.197, 0.371, 1.612
 0.036, 1.471, 0.543, 0.375, 1.556, 0.195, 0.375, 1.612
 0.036, 1.471, 0.541, 0.379, 1.555, 0.192, 0.379, 1.612
 0.036, 1.471, 0.539, 0.383, 1.555, 0.189, 0.383, 1.613
 0.036, 1.472, 0.536, 0.387, 1.555, 0.186, 0.387, 1.613
 0.036, 1.472, 0.534, 0.390, 1.555, 0.183, 0.390, 1.614
 0.036, 1.472, 0.532, 0.394, 1.555, 0.180, 0.394, 1.614
 0.036, 1.472, 0.529, 0.398, 1.555, 0.176, 0.398, 1.614
 0.036, 1.473, 0.527, 0.401, 1.554, 0.173, 0.401, 1.615
 0.036, 1.473, 0.524, 0.405, 1.554, 0.170, 0.405, 1.615
 0.036, 1.473, 0.521, 0.408, 1.554, 0.167, 0.408, 1.615
 0.036, 1.474, 0.519, 0.411, 1.554, 0.163, 0.411, 1.616
 0.036, 1.474, 0.516, 0.415, 1.554, 0.160, 0.415, 1.616
 0.036, 1.474, 0.514, 0.418, 1.553, 0.157, 0.418, 1.616
 0.036, 1.475, 0.511, 0.421, 1.553, 0.153, 0.421, 1.617
 0.037, 1.475, 0.508, 0.425, 1.553, 0.150, 0.425, 1.617
 0.037, 1.475, 0.506, 0.428, 1.552, 0.147, 0.428, 1.617
 0.037, 1.475, 0.503, 0.431, 1.552, 0.143, 0.431, 1.617
 0.037, 1.476, 0.500, 0.434, 1.552, 0.140, 0.434, 1.617
 0.037, 1.476, 0.497, 0.437, 1.552, 0.137, 0.437, 1.618
 0.037, 1.476, 0.494, 0.440, 1.551, 0.133, 0.440, 1.618
 0.037, 1.477, 0.491, 0.443, 1.551, 0.129, 0.443, 1.618
 0.037, 1.477, 0.488, 0.446, 1.550, 0.126, 0.446, 1.618
 0.037, 1.477, 0.485, 0.449, 1.550, 0.122, 0.449, 1.618
 0.037, 1.478, 0.482, 0.452, 1.550, 0.119, 0.452, 1.619
 0.037, 1.478, 0.479, 0.454, 1.549, 0.115, 0.454, 1.619
 0.037, 1.478, 0.476, 0.457, 1.549, 0.111, 0.457, 1.619
 0.037, 1.478, 0.473, 0.460, 1.549, 0.107, 0.460, 1.619
 0.037, 1.479, 0.470, 0.462, 1.548, 0.104, 0.462, 1.619
 0.037, 1.479, 0.467, 0.465, 1.548, 0.100, 0.465, 1.619
 0.038, 1.479, 0.464, 0.467, 1.547, 0.096, 0.467, 1.619
 0.038, 1.480, 0.461, 0.470, 1.547, 0.092, 0.470, 1.619
 0.038, 1.480, 0.457, 0.472, 1.547, 0.088, 0.472, 1.619
 0.038, 1.480, 0.454, 0.475, 1.546, 0.085, 0.475, 1.620
 0.038, 1.481, 0.451, 0.477, 1.546, 0.081, 0.477, 1.620
 0.038, 1.481, 0.448, 0.479, 1.545, 0.077, 0.479, 1.620
 0.038, 1.481, 0.444, 0.481, 1.545, 0.073, 0.481, 1.620
 0.038, 1.482, 0.441, 0.484, 1.544, 0.069, 0.484, 1.620
 0.038, 1.482, 0.438, 0.486, 1.544, 0.065, 0.486, 1.620
 0.038, 1.482, 0.434, 0.488, 1.543, 0.060, 0.488, 1.620
 0.038, 1.483, 0.430, 0.490, 1.543, 0.056, 0.490, 1.620
 0.038, 1.483, 0.427, 0.492, 1.542, 0.052, 0.492, 1.620
 0.038, 1.483, 0.423, 0.494, 1.542, 0.047, 0.494, 1.620
 0.038, 1.484, 0.419, 0.496, 1.541, 0.043, 0.496, 1.620
 0.038, 1.484, 0.415, 0.498, 1.541, 0.038, 0.498, 1.620
 0.039, 1.485, 0.411, 0.500, 1.540, 0.034, 0.500, 1.620
 0.039, 1.485, 0.407, 0.502, 1.540, 0.029, 0.502, 1.619
 0.039, 1.485, 0.403, 0.503, 1.539, 0.025, 0.503, 1.619
 0.039, 1.486, 0.399, 0.505, 1.538, 0.020, 0.505, 1.619
 0.039, 1.486, 0.395, 0.507, 1.538, 0.015, 0.507, 1.619
 0.039, 1.487, 0.391, 0.509, 1.537, 0.011, 0.509, 1.619
 0.039, 1.487, 0.387, 0.510, 1.537, 0.006, 0.510, 1.619
 0.039, 1.487, 0.383, 0.512, 1.536, 0.002, 0.512, 1.619
 0.039, 1.488, 0.379, 0.514, 1.535,-0.003, 0.514, 1.619
 0.039, 1.488, 0.375, 0.515, 1.535,-0.008, 0.515, 1.619
 0.039, 1.489, 0.371, 0.517, 1.534,-0.012, 0.517, 1.619
 0.039, 1.489, 0.367, 0.518, 1.533,-0.017, 0.518, 1.619
 0.039, 1.489, 0.364, 0.520, 1.533,-0.021, 0.520, 1.619
 0.039, 1.490, 0.360, 0.521, 1.532,-0.026, 0.521, 1.619
 0.039, 1.490, 0.356, 0.522, 1.532,-0.031, 0.522, 1.619
 0.040, 1.490, 0.352, 0.524, 1.531,-0.035, 0.524, 1.618
 0.040, 1.491, 0.348, 0.525, 1.530,-0.040, 0.525, 1.618
 0.040, 1.491, 0.344, 0.526, 1.530,-0.044, 0.526, 1.618
 0.040, 1.492, 0.340, 0.528, 1.529,-0.049, 0.528, 1.618
 0.040, 1.492, 0.336, 0.529, 1.528,-0.053, 0.529, 1.618
 0.040, 1.492, 0.332, 0.530, 1.528,-0.058, 0.530, 1.618
 0.040, 1.493, 0.329, 0.531, 1.527,-0.062, 0.531, 1.618
 0.040, 1.493, 0.325, 0.532, 1.527,-0.067, 0.532, 1.618
 0.040, 1.494, 0.321, 0.533, 1.526,-0.071, 0.533, 1.618
 0.040, 1.494, 0.317, 0.534, 1.525,-0.076, 0.534, 1.618
 0.040, 1.494, 0.313, 0.535, 1.525,-0.080, 0.535, 1.618
 0.040, 1.495, 0.309, 0.536, 1.524,-0.085, 0.536, 1.618
 0.040, 1.495, 0.305, 0.537, 1.523,-0.090, 0.537, 1.618
 0.040, 1.496, 0.301, 0.538, 1.523,-0.094, 0.538, 1.618
 0.040, 1.496, 0.297, 0.539, 1.522,-0.099, 0.539, 1.617
 0.041, 1.496, 0.293, 0.540, 1.521,-0.103, 0.540, 1.617
 0.041, 1.497, 0.289, 0.540, 1.521,-0.108, 0.540, 1.617
 0.041, 1.497, 0.285, 0.541, 1.520,-0.113, 0.541, 1.617
 0.041, 1.498, 0.281, 0.542, 1.519,-0.117, 0.542, 1.617
 0.041, 1.498, 0.277, 0.543, 1.518,-0.122, 0.543, 1.617
 0.041, 1.498, 0.273, 0.543, 1.518,-0.126, 0.543, 1.617
 0.041, 1.499, 0.269, 0.544, 1.517,-0.131, 0.544, 1.617
 0.041, 1.499, 0.266, 0.545, 1.516,-0.135, 0.545, 1.617
 0.041, 1.499, 0.262, 0.545, 1.516,-0.139, 0.545, 1.617
 0.041, 1.500, 0.258, 0.546, 1.515,-0.144, 0.546, 1.617
 0.041, 1.500, 0.254, 0.546, 1.514,-0.148, 0.546, 1.617
 0.041, 1.501, 0.250, 0.547, 1.514,-0.153, 0.547, 1.617
 0.041, 1.501, 0.246, 0.548, 1.513,-0.157, 0.548, 1.617
 0.041, 1.501, 0.243, 0.548, 1.512,-0.162, 0.548, 1.617
 0.041, 1.502, 0.239, 0.549, 1.511,-0.166, 0.549, 1.616
 0.042, 1.502, 0.235, 0.549, 1.511,-0.171, 0.549, 1.616
 0.042, 1.502, 0.231, 0.550, 1.510,-0.175, 0.550, 1.616
 0.042, 1.503, 0.227, 0.550, 1.509,-0.180, 0.550, 1.616
 0.042, 1.503, 0.223, 0.551, 1.508,-0.184, 0.551, 1.616
 0.042, 1.503, 0.219, 0.552, 1.507,-0.188, 0.552, 1.616
 0.042, 1.503, 0.216, 0.552, 1.507,-0.193, 0.552, 1.616
 0.042, 1.504, 0.212, 0.553, 1.506,-0.197, 0.553, 1.616
 0.042, 1.504, 0.208, 0.553, 1.505,-0.202, 0.553, 1.616
 0.042, 1.504, 0.204, 0.554, 1.504,-0.206, 0.554, 1.616
 0.042, 1.505, 0.201, 0.554, 1.503,-0.210, 0.554, 1.616
 0.042, 1.505, 0.197, 0.555, 1.502,-0.215, 0.555, 1.616
 0.042, 1.505, 0.193, 0.555, 1.502,-0.219, 0.555, 1.616
 0.042, 1.505, 0.189, 0.556, 1.501,-0.223, 0.556, 1.616
 0.042, 1.506, 0.185, 0.556, 1.500,-0.228, 0.556, 1.616
 0.042, 1.506, 0.181, 0.556, 1.499,-0.232, 0.556, 1.616
 0.043, 1.506, 0.178, 0.557, 1.498,-0.237, 0.557, 1.616
 0.043, 1.506, 0.174, 0.557, 1.497,-0.241, 0.557, 1.615
 0.043, 1.507, 0.170, 0.557, 1.496,-0.245, 0.557, 1.615
 0.043, 1.507, 0.166, 0.558, 1.495,-0.250, 0.558, 1.615
 0.043, 1.507, 0.162, 0.558, 1.494,-0.254, 0.558, 1.615
 0.043, 1.507, 0.158, 0.558, 1.493,-0.259, 0.558, 1.615
 0.043, 1.508, 0.155, 0.559, 1.493,-0.263, 0.559, 1.615
 0.043, 1.508, 0.151, 0.559, 1.492,-0.267, 0.559, 1.615
 0.043, 1.508, 0.147, 0.559, 1.491,-0.272, 0.559, 1.615
 0.043, 1.508, 0.143, 0.559, 1.490,-0.276, 0.559, 1.615
 0.043, 1.509, 0.140, 0.560, 1.489,-0.280, 0.560, 1.615
 0.043, 1.509, 0.136, 0.560, 1.488,-0.284, 0.560, 1.615
 0.043, 1.509, 0.132, 0.560, 1.487,-0.289, 0.560, 1.615
 0.043, 1.509, 0.129, 0.561, 1.486,-0.293, 0.561, 1.615
 0.043, 1.509, 0.125, 0.562, 1.485,-0.297, 0.562, 1.615
 0.044, 1.509, 0.121, 0.562, 1.484,-0.301, 0.562, 1.615
 0.044, 1.509, 0.118, 0.563, 1.483,-0.305, 0.563, 1.615
 0.044, 1.509, 0.114, 0.563, 1.481,-0.309, 0.563, 1.615
 0.044, 1.509, 0.111, 0.564, 1.480,-0.313, 0.564, 1.615
 0.044, 1.509, 0.107, 0.565, 1.479,-0.317, 0.565, 1.615
 0.044, 1.509, 0.103, 0.565, 1.478,-0.322, 0.565, 1.615
 0.044, 1.509, 0.100, 0.566, 1.477,-0.326, 0.566, 1.615
 0.044, 1.509, 0.096, 0.567, 1.475,-0.330, 0.567, 1.614
 0.044, 1.509, 0.092, 0.568, 1.474,-0.334, 0.568, 1.614
 0.044, 1.508, 0.088, 0.568, 1.473,-0.339, 0.568, 1.614
 0.044, 1.508, 0.084, 0.569, 1.471,-0.343, 0.569, 1.614
 0.044, 1.508, 0.080, 0.570, 1.470,-0.347, 0.570, 1.614
 0.044, 1.508, 0.076, 0.570, 1.469,-0.352, 0.570, 1.614
 0.044, 1.508, 0.072, 0.571, 1.467,-0.356, 0.571, 1.614
 0.044, 1.508, 0.068, 0.572, 1.466,-0.360, 0.572, 1.614
 0.045, 1.508, 0.065, 0.572, 1.464,-0.365, 0.572, 1.614
 0.045, 1.508, 0.061, 0.573, 1.463,-0.369, 0.573, 1.614
 0.045, 1.507, 0.057, 0.574, 1.461,-0.373, 0.574, 1.614
 0.045, 1.507, 0.053, 0.574, 1.460,-0.378, 0.574, 1.614
 0.045, 1.507, 0.049, 0.575, 1.459,-0.382, 0.575, 1.614
 0.045, 1.507, 0.045, 0.576, 1.457,-0.387, 0.576, 1.614
 0.045, 1.507, 0.041, 0.576, 1.456,-0.391, 0.576, 1.614
 0.045, 1.507, 0.037, 0.577, 1.454,-0.395, 0.577, 1.614
 0.045, 1.506, 0.033, 0.577, 1.453,-0.399, 0.577, 1.614
 0.045, 1.506, 0.029, 0.578, 1.451,-0.404, 0.578, 1.614
 0.045, 1.506, 0.026, 0.579, 1.450,-0.408, 0.579, 1.613
 0.045, 1.506, 0.022, 0.579, 1.448,-0.412, 0.579, 1.613
 0.045, 1.506, 0.018, 0.580, 1.447,-0.416, 0.580, 1.613
 0.045, 1.505, 0.014, 0.580, 1.446,-0.420, 0.580, 1.613
 0.045, 1.505, 0.010, 0.581, 1.444,-0.425, 0.581, 1.613
 0.046, 1.505, 0.006, 0.581, 1.443,-0.429, 0.581, 1.613
 0.046, 1.505, 0.002, 0.581, 1.441,-0.434, 0.581, 1.613
 0.046, 1.505,-0.002, 0.582, 1.440,-0.438, 0.582, 1.613
 0.046, 1.504,-0.006, 0.582, 1.438,-0.442, 0.582, 1.613
 0.046, 1.504,-0.010, 0.582, 1.436,-0.447, 0.582, 1.613
 0.046, 1.504,-0.014, 0.583, 1.435,-0.451, 0.583, 1.613
 0.046, 1.504,-0.018, 0.583, 1.433,-0.456, 0.583, 1.613
 0.046, 1.504,-0.022, 0.583, 1.432,-0.460, 0.583, 1.613
 0.046, 1.504,-0.026, 0.583, 1.430,-0.465, 0.583, 1.613
 0.046, 1.503,-0.030, 0.583, 1.429,-0.469, 0.583, 1.613
 0.046, 1.503,-0.034, 0.583, 1.427,-0.474, 0.583, 1.613
 0.046, 1.503,-0.038, 0.583, 1.426,-0.478, 0.583, 1.613
 0.046, 1.503,-0.042, 0.583, 1.424,-0.483, 0.583, 1.613
